packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time
67674,1535076837.177661,2018-08-23T22:13:57.177661,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09419894218444824,3429.628149032593,0.08853089809417725,0.08269532363354776,9,172.27.224.250_172.27.224.70,32868,1.0,0.0053861141204833984
67675,1535076837.183047,2018-08-23T22:13:57.183047,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0053861141204833984,3429.6335351467133,0.08904991149902344,0.08209341059537127,9,172.27.224.250_172.27.224.70,32869,1.0,0.0053861141204833984
67676,1535076837.395474,2018-08-23T22:13:57.395474,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21242690086364746,3429.845962047577,0.10943770408630371,0.0851396319966905,7,172.27.224.250_172.27.224.70,32870,1.0,
67677,1535076837.48998,2018-08-23T22:13:57.489980,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09450602531433105,3429.9404680728912,0.10305030345916748,0.08343888460088848,7,172.27.224.250_172.27.224.70,32871,1.0,0.0023860931396484375
67678,1535076837.492366,2018-08-23T22:13:57.492366,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0023860931396484375,3429.942854166031,0.09385290145874023,0.08936210293390348,7,172.27.224.250_172.27.224.70,32872,1.0,0.0023860931396484375
67679,1535076837.69187,2018-08-23T22:13:57.691870,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19950389862060547,3430.1423580646515,0.11288139820098878,0.08959703390641731,7,172.27.224.250_172.27.224.70,32873,1.0,
67680,1535076837.729235,2018-08-23T22:13:57.729235,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.037364959716796875,3430.1797230243683,0.09577889442443847,0.08557293182740469,7,None_None,4851,,
67681,1535076837.730993,2018-08-23T22:13:57.730993,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0017580986022949219,3430.1814811229706,0.08653240203857422,0.09060724342450212,7,None_None,4852,,
67682,1535076837.730998,2018-08-23T22:13:57.730998,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.0067901611328125e-06,3430.1814861297607,0.08586161136627198,0.09128611481833886,8,172.27.224.250_172.27.224.251,29585,1.0,
67683,1535076837.741258,2018-08-23T22:13:57.741258,TCP,172.27.224.250,172.27.224.251,502.0,50031.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010259866714477539,3430.191745996475,0.06577959060668945,0.08232825732131986,8,172.27.224.250_172.27.224.251,29586,1.0,
67684,1535076837.741262,2018-08-23T22:13:57.741262,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,4.0531158447265625e-06,3430.191750049591,0.0563601016998291,0.08408525545046777,9,172.27.224.250_172.27.224.251,29587,1.0,
67685,1535076837.741982,2018-08-23T22:13:57.741982,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0007200241088867188,3430.1924700737,0.05589349269866943,0.08441186412302805,10,172.27.224.250_172.27.224.251,29588,1.0,
67686,1535076837.74221,2018-08-23T22:13:57.742210,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00022792816162109375,3430.1926980018616,0.0346735954284668,0.06516762321925938,11,172.27.224.250_172.27.224.251,29589,1.0,
67687,1535076837.742453,2018-08-23T22:13:57.742453,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024318695068359375,3430.1929411888123,0.02524731159210205,0.06230601641779358,12,172.27.224.250_172.27.224.251,29590,1.0,
67688,1535076837.742699,2018-08-23T22:13:57.742699,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024580955505371094,3430.1931869983673,0.025033283233642577,0.06239688280166704,13,172.27.224.250_172.27.224.251,29591,1.0,
67689,1535076837.742953,2018-08-23T22:13:57.742953,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002541542053222656,3430.1934411525726,0.005108308792114258,0.011758223539416073,14,172.27.224.250_172.27.224.251,29592,1.0,
67690,1535076837.743201,2018-08-23T22:13:57.743201,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,3430.193689107895,0.0013966083526611329,0.0031564166159076404,15,172.27.224.250_172.27.224.251,29593,1.0,
67691,1535076837.743448,2018-08-23T22:13:57.743448,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,3430.193936109543,0.0012454986572265625,0.0031733135792976954,16,172.27.224.250_172.27.224.251,29594,1.0,
67692,1535076837.743696,2018-08-23T22:13:57.743696,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,3430.194184064865,0.0012697935104370116,0.0031636765161041592,17,172.27.224.250_172.27.224.251,29595,1.0,
67693,1535076837.743951,2018-08-23T22:13:57.743951,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002551078796386719,3430.1944391727448,0.000269317626953125,0.0001758448394208036,18,172.27.224.250_172.27.224.251,29596,1.0,
67694,1535076837.7442,2018-08-23T22:13:57.744200,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024890899658203125,3430.1946880817413,0.00029380321502685546,0.00014994387063353845,19,172.27.224.250_172.27.224.251,29597,1.0,
67695,1535076837.744447,2018-08-23T22:13:57.744447,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,3430.1949350833893,0.0002465009689331055,7.450507279090306e-06,20,172.27.224.250_172.27.224.251,29598,1.0,
67696,1535076837.744693,2018-08-23T22:13:57.744693,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,3430.195181131363,0.00024831295013427734,3.6819952771914436e-06,21,172.27.224.250_172.27.224.251,29599,1.0,
67697,1535076837.752772,2018-08-23T22:13:57.752772,TCP,172.27.224.250,172.27.224.251,502.0,50031.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008079051971435547,3430.2032601833344,0.0010318994522094727,0.0024761190802300645,21,172.27.224.250_172.27.224.251,29600,1.0,
67698,1535076837.762414,2018-08-23T22:13:57.762414,TCP,172.27.224.250,172.27.224.251,502.0,50031.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009641885757446289,3430.212902069092,0.0019715070724487306,0.003649441256246523,21,172.27.224.250_172.27.224.251,29601,1.0,
67699,1535076837.763243,2018-08-23T22:13:57.763243,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,50031.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008289813995361328,3430.2137310504913,0.0020289897918701174,0.003623822640341482,21,172.27.224.250_172.27.224.251,29602,1.0,
67700,1535076837.770834,2018-08-23T22:13:57.770834,UDP,172.27.224.70,255.255.255.255,,,,,,,,,,,,,,82,0,0,0,Unknown,0.0075910091400146484,3430.2213220596313,0.0027632951736450196,0.003951943913626398,21,172.27.224.70_255.255.255.255,77,,
67701,1535076837.801961,2018-08-23T22:13:57.801961,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.031126976013183594,3430.2524490356445,0.005851292610168457,0.009680278475379254,21,172.27.224.250_172.27.224.70,32874,1.0,0.010444164276123047
67702,1535076837.812405,2018-08-23T22:13:57.812405,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010444164276123047,3430.2628931999207,0.006870913505554199,0.009560746925277721,21,172.27.224.250_172.27.224.70,32875,1.0,0.010444164276123047
67703,1535076837.965502,2018-08-23T22:13:57.965502,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.15309691429138184,3430.415990114212,0.022155094146728515,0.046933621659790585,21,172.27.224.250_172.27.224.251,29603,1.0,
67704,1535076838.019424,2018-08-23T22:13:58.019424,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.05392193794250488,3430.4699120521545,0.0275223970413208,0.04721823516894602,22,172.27.224.250_172.27.224.70,32876,1.0,
67705,1535076838.11388,2018-08-23T22:13:58.113880,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09445595741271973,3430.5643680095673,0.03694329261779785,0.05045864882117399,22,172.27.224.250_172.27.224.70,32877,1.0,0.009221076965332031
67706,1535076838.123101,2018-08-23T22:13:58.123101,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009221076965332031,3430.5735890865326,0.03784079551696777,0.04980903033854515,22,172.27.224.250_172.27.224.70,32878,1.0,0.009221076965332031
67707,1535076838.12912,2018-08-23T22:13:58.129120,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.006019115447998047,3430.5796082019806,0.03763480186462402,0.04994985167266241,22,None_None,4853,,
67708,1535076838.331494,2018-08-23T22:13:58.331494,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20237398147583008,3430.7819821834564,0.0569080114364624,0.0707858405598483,22,172.27.224.250_172.27.224.70,32879,1.0,
67709,1535076838.425998,2018-08-23T22:13:58.425998,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09450387954711914,3430.8764860630035,0.0662755012512207,0.06870776282253033,22,172.27.224.250_172.27.224.70,32880,1.0,0.006407022476196289
67710,1535076838.432405,2018-08-23T22:13:58.432405,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.006407022476196289,3430.8828930854797,0.06615710258483887,0.06882105217537975,22,172.27.224.250_172.27.224.70,32881,1.0,0.006407022476196289
67711,1535076838.62787,2018-08-23T22:13:58.627870,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.195465087890625,3431.0783581733704,0.08259091377258301,0.07847135273277754,22,172.27.224.250_172.27.224.70,32882,1.0,
67712,1535076838.737964,2018-08-23T22:13:58.737964,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.11009383201599121,3431.1884520053864,0.09255588054656982,0.07451922214237368,21,172.27.224.250_172.27.224.70,32883,1.0,0.005135059356689453
67713,1535076838.743099,2018-08-23T22:13:58.743099,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005135059356689453,3431.193587064743,0.07775969505310058,0.07584043364370799,15,172.27.224.250_172.27.224.70,32884,1.0,0.005135059356689453
67714,1535076838.939881,2018-08-23T22:13:58.939881,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19678211212158203,3431.3903691768646,0.0920457124710083,0.08388029601859436,8,172.27.224.250_172.27.224.70,32885,1.0,
67715,1535076839.049819,2018-08-23T22:13:59.049819,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10993790626525879,3431.50030708313,0.0935939073562622,0.08407238203250013,7,172.27.224.250_172.27.224.70,32886,1.0,0.002602100372314453
67716,1535076839.052421,2018-08-23T22:13:59.052421,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.002602100372314453,3431.502909183502,0.09293200969696044,0.08483306622779253,7,172.27.224.250_172.27.224.70,32887,1.0,0.002602100372314453
67717,1535076839.180959,2018-08-23T22:13:59.180959,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.12853789329528809,3431.6314470767975,0.10518388748168946,0.07957015409062217,7,172.27.224.250_172.27.224.251,29604,1.0,
67718,1535076839.191173,2018-08-23T22:13:59.191173,TCP,172.27.224.250,172.27.224.251,502.0,50031.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010214090347290039,3431.641661167145,0.08596789836883545,0.07664020588246105,7,172.27.224.250_172.27.224.251,29605,1.0,
67719,1535076839.192396,2018-08-23T22:13:59.192396,TCP,172.27.224.250,172.27.224.251,502.0,50031.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.001222848892211914,3431.642884016037,0.07663979530334472,0.0810364909486731,7,172.27.224.250_172.27.224.251,29606,1.0,
67720,1535076839.1924,2018-08-23T22:13:59.192400,TCP,172.27.224.251,172.27.224.250,50031.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,4.0531158447265625e-06,3431.642888069153,0.07599949836730957,0.08167585702536145,8,172.27.224.250_172.27.224.251,29607,1.0,
67721,1535076839.192563,2018-08-23T22:13:59.192563,TCP,172.27.224.250,172.27.224.251,502.0,50031.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00016307830810546875,3431.643051147461,0.056469297409057616,0.07280366185844668,8,172.27.224.250_172.27.224.251,29608,1.0,
67722,1535076839.201135,2018-08-23T22:13:59.201135,TCP,172.27.224.250,172.27.224.251,502.0,50031.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008571863174438477,3431.6516230106354,0.046317100524902344,0.07156291800358804,8,172.27.224.250_172.27.224.251,29609,1.0,
67723,1535076839.251823,2018-08-23T22:13:59.251823,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.05068802833557129,3431.702311038971,0.050872397422790525,0.07008478856639051,9,172.27.224.250_172.27.224.70,32888,1.0,
67724,1535076839.361638,2018-08-23T22:13:59.361638,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10981512069702148,3431.812126159668,0.042175698280334475,0.05336995859024155,9,172.27.224.250_172.27.224.70,32889,1.0,0.011420965194702148
67725,1535076839.373059,2018-08-23T22:13:59.373059,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011420965194702148,3431.8235471248627,0.03232400417327881,0.04832614926805309,9,172.27.224.250_172.27.224.70,32890,1.0,0.011420965194702148
67726,1535076839.579443,2018-08-23T22:13:59.579443,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20638394355773926,3432.0299310684204,0.05270218849182129,0.07170891568577521,9,172.27.224.250_172.27.224.70,32891,1.0,
67727,1535076839.67366,2018-08-23T22:13:59.673660,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09421706199645996,3432.124148130417,0.049270105361938474,0.06842202045835336,9,172.27.224.250_172.27.224.70,32892,1.0,0.008781909942626953
67728,1535076839.682442,2018-08-23T22:13:59.682442,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008781909942626953,3432.1329300403595,0.04912688732147217,0.06851429088384625,9,172.27.224.250_172.27.224.70,32893,1.0,0.008781909942626953
67729,1535076839.891415,2018-08-23T22:13:59.891415,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20897316932678223,3432.3419032096863,0.0699019193649292,0.0824539534170227,9,172.27.224.250_172.27.224.70,32894,1.0,
67730,1535076839.985837,2018-08-23T22:13:59.985837,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0944218635559082,3432.436325073242,0.07934370040893554,0.07888946808386271,9,172.27.224.250_172.27.224.70,32895,1.0,0.007280111312866211
67731,1535076839.993117,2018-08-23T22:13:59.993117,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007280111312866211,3432.443605184555,0.08005540370941162,0.07812415923974031,9,172.27.224.250_172.27.224.70,32896,1.0,0.007280111312866211
67732,1535076840.129148,2018-08-23T22:14:00.129148,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.136030912399292,3432.5796360969543,0.09280130863189698,0.07551985639919256,8,None_None,4854,,
67733,1535076840.187807,2018-08-23T22:14:00.187807,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.05865907669067383,3432.638295173645,0.09359841346740723,0.07506667277857837,8,172.27.224.250_172.27.224.70,32897,1.0,
67734,1535076840.29773,2018-08-23T22:14:00.297730,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10992288589477539,3432.74821805954,0.09360918998718262,0.07506926720165592,7,172.27.224.250_172.27.224.70,32898,1.0,0.004686117172241211
67735,1535076840.302416,2018-08-23T22:14:00.302416,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.004686117172241211,3432.752904176712,0.09293570518493652,0.07591400593234576,7,172.27.224.250_172.27.224.70,32899,1.0,0.004686117172241211
67736,1535076840.499812,2018-08-23T22:14:00.499812,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19739580154418945,3432.950299978256,0.09203689098358155,0.0744608449992885,7,172.27.224.250_172.27.224.70,32900,1.0,
67737,1535076840.609689,2018-08-23T22:14:00.609689,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10987710952758789,3433.060177087784,0.09360289573669434,0.0746761552641042,7,172.27.224.250_172.27.224.70,32901,1.0,0.0034170150756835938
67738,1535076840.613106,2018-08-23T22:14:00.613106,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0034170150756835938,3433.0635941028595,0.09306640625,0.07536928988143701,7,172.27.224.250_172.27.224.70,32902,1.0,0.0034170150756835938
67739,1535076840.629805,2018-08-23T22:14:00.629805,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.01669907569885254,3433.0802931785583,0.07383899688720703,0.06652103047208753,7,None_None,4855,,
67740,1535076840.631011,2018-08-23T22:14:00.631011,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0012059211730957031,3433.0814990997314,0.06451740264892578,0.06976819997644133,7,None_None,4856,,
67741,1535076840.631017,2018-08-23T22:14:00.631017,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,3433.081505060196,0.06378998756408691,0.07046570708724312,8,172.27.224.250_172.27.224.251,29610,1.0,
67742,1535076840.64128,2018-08-23T22:14:00.641280,TCP,172.27.224.250,172.27.224.251,502.0,50032.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.01026296615600586,3433.091768026352,0.051213192939758304,0.06729155143213778,8,172.27.224.250_172.27.224.251,29611,1.0,
67743,1535076840.641286,2018-08-23T22:14:00.641286,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,3433.0917739868164,0.04534788131713867,0.06910225652846927,9,172.27.224.250_172.27.224.251,29612,1.0,
67744,1535076840.641475,2018-08-23T22:14:00.641475,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00018906593322753906,3433.0919630527496,0.03437449932098389,0.0663671044538369,10,172.27.224.250_172.27.224.251,29613,1.0,
67745,1535076840.641728,2018-08-23T22:14:00.641728,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,3433.092216014862,0.033931183815002444,0.06660184095117058,11,172.27.224.250_172.27.224.251,29614,1.0,
67746,1535076840.641975,2018-08-23T22:14:00.641975,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,3433.09246301651,0.014216303825378418,0.034074142871141286,12,172.27.224.250_172.27.224.251,29615,1.0,
67747,1535076840.642225,2018-08-23T22:14:00.642225,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025010108947753906,3433.0927131175995,0.003253602981567383,0.00569289893914702,13,172.27.224.250_172.27.224.251,29616,1.0,
67748,1535076840.642471,2018-08-23T22:14:00.642471,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,3433.092959165573,0.0029365062713623048,0.005770567710941961,14,172.27.224.250_172.27.224.251,29617,1.0,
67749,1535076840.642726,2018-08-23T22:14:00.642726,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002548694610595703,3433.093214035034,0.0012920856475830077,0.0031699409776468003,15,172.27.224.250_172.27.224.251,29618,1.0,
67750,1535076840.642974,2018-08-23T22:14:00.642974,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,3433.0934619903564,0.0011962890625,0.0031872619070698674,16,172.27.224.250_172.27.224.251,29619,1.0,
67751,1535076840.643223,2018-08-23T22:14:00.643223,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002491474151611328,3433.0937111377716,0.0012206077575683595,0.00317808515580413,17,172.27.224.250_172.27.224.251,29620,1.0,
67752,1535076840.643469,2018-08-23T22:14:00.643469,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,3433.0939571857452,0.0002189159393310547,7.723247541275638e-05,18,172.27.224.250_172.27.224.251,29621,1.0,
67753,1535076840.643722,2018-08-23T22:14:00.643722,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,3433.0942101478577,0.00024361610412597655,1.9413121417937664e-05,19,172.27.224.250_172.27.224.251,29622,1.0,
67754,1535076840.64397,2018-08-23T22:14:00.643970,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,3433.09445810318,0.00024950504302978516,3.1293450421636548e-06,20,172.27.224.250_172.27.224.251,29623,1.0,
67755,1535076840.644218,2018-08-23T22:14:00.644218,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,3433.094706058502,0.0002490043640136719,2.907437099714338e-06,21,172.27.224.250_172.27.224.251,29624,1.0,
67756,1535076840.652792,2018-08-23T22:14:00.652792,TCP,172.27.224.250,172.27.224.251,502.0,50032.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00857400894165039,3433.103280067444,0.001081705093383789,0.0026325287428751493,21,172.27.224.250_172.27.224.251,29625,1.0,
67757,1535076840.66338,2018-08-23T22:14:00.663380,TCP,172.27.224.250,172.27.224.251,502.0,50032.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010587930679321289,3433.113867998123,0.002115488052368164,0.0039631855291632715,21,172.27.224.250_172.27.224.251,29626,1.0,
67758,1535076840.664244,2018-08-23T22:14:00.664244,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,50032.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008640289306640625,3433.114732027054,0.0021772861480712892,0.003935517889485041,21,172.27.224.250_172.27.224.251,29627,1.0,
67759,1535076840.811809,2018-08-23T22:14:00.811809,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.14756512641906738,3433.262297153473,0.01690831184387207,0.0460715529750177,21,172.27.224.250_172.27.224.70,32903,1.0,
67760,1535076840.866504,2018-08-23T22:14:00.866504,TCP,172.27.224.251,172.27.224.250,50032.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.05469489097595215,3433.316992044449,0.022353005409240723,0.04708987051330557,22,172.27.224.250_172.27.224.251,29628,1.0,
67761,1535076840.921946,2018-08-23T22:14:00.921946,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.055442094802856445,3433.3724341392517,0.027872300148010253,0.04744445208074748,22,172.27.224.250_172.27.224.70,32904,1.0,0.011204957962036133
67762,1535076840.933151,2018-08-23T22:14:00.933151,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011204957962036133,3433.3836390972137,0.028968191146850585,0.046858374105987075,22,172.27.224.250_172.27.224.70,32905,1.0,0.011204957962036133
