packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time,transaction_id_delta,transaction_id_repeats,func_code_entropy,consecutive_same_func_code,flow_request_count,flow_response_count,response_rate,flow_exception_count,exception_rate
67982,1535073228.683635,2018-08-23T21:13:48.683635,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30295395851135254,3446.2037949562073,4,172.27.224.250_172.27.224.70,22012,1.0,0.006988048553466797,0.0,22993,-0.0,22011,11484,11509,1.0021769418321143,0,0.0
67983,1535073228.690623,2018-08-23T21:13:48.690623,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006988048553466797,3446.2107830047607,4,172.27.224.250_172.27.224.70,22013,1.0,0.006988048553466797,0.0,22993,-0.0,22012,11484,11509,1.0021769418321143,0,0.0
67985,1535073228.995617,2018-08-23T21:13:48.995617,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3049938678741455,3446.515776872635,4,172.27.224.250_172.27.224.70,22014,1.0,0.005733013153076172,0.0,22993,-0.0,22013,11484,11509,1.0021769418321143,0,0.0
67986,1535073229.00135,2018-08-23T21:13:49.001350,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005733013153076172,3446.521509885788,4,172.27.224.250_172.27.224.70,22015,1.0,0.005733013153076172,0.0,22993,-0.0,22014,11484,11509,1.0021769418321143,0,0.0
67988,1535073229.307689,2018-08-23T21:13:49.307689,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3063390254974365,3446.8278489112854,4,172.27.224.250_172.27.224.70,22016,1.0,0.003011941909790039,0.0,22993,-0.0,22015,11484,11509,1.0021769418321143,0,0.0
67989,1535073229.310701,2018-08-23T21:13:49.310701,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003011941909790039,3446.830860853195,4,172.27.224.250_172.27.224.70,22017,1.0,0.003011941909790039,0.0,22993,-0.0,22016,11484,11509,1.0021769418321143,0,0.0
67991,1535073229.620097,2018-08-23T21:13:49.620097,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30939602851867676,3447.140256881714,4,172.27.224.250_172.27.224.70,22018,1.0,0.011260032653808594,0.0,22993,-0.0,22017,11484,11509,1.0021769418321143,0,0.0
67992,1535073229.631357,2018-08-23T21:13:49.631357,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011260032653808594,3447.1515169143677,4,172.27.224.250_172.27.224.70,22019,1.0,0.011260032653808594,0.0,22993,-0.0,22018,11484,11509,1.0021769418321143,0,0.0
67994,1535073229.931816,2018-08-23T21:13:49.931816,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3004591464996338,3447.4519760608673,4,172.27.224.250_172.27.224.70,22020,1.0,0.008840799331665039,0.0,22993,-0.0,22019,11484,11509,1.0021769418321143,0,0.0
67995,1535073229.940657,2018-08-23T21:13:49.940657,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008840799331665039,3447.460816860199,4,172.27.224.250_172.27.224.70,22021,1.0,0.008840799331665039,0.0,22993,-0.0,22020,11484,11509,1.0021769418321143,0,0.0
68015,1535073230.001218,2018-08-23T21:13:50.001218,Modbus/TCP,172.27.224.250,172.27.224.251,502,53277,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.060561180114746094,3447.5213780403137,3,172.27.224.250_172.27.224.251,1189,1.0,,0.0,1241,-0.0,1188,0,1241,1241.0,0,0.0
68019,1535073230.244236,2018-08-23T21:13:50.244236,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.24301791191101074,3447.7643959522247,4,172.27.224.250_172.27.224.70,22022,1.0,0.006453037261962891,0.0,22993,-0.0,22021,11484,11509,1.0021769418321143,0,0.0
68020,1535073230.250689,2018-08-23T21:13:50.250689,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006453037261962891,3447.7708489894867,4,172.27.224.250_172.27.224.70,22023,1.0,0.006453037261962891,0.0,22993,-0.0,22022,11484,11509,1.0021769418321143,0,0.0
68022,1535073230.555644,2018-08-23T21:13:50.555644,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30495500564575195,3448.0758039951324,4,172.27.224.250_172.27.224.70,22024,1.0,0.005753993988037109,0.0,22993,-0.0,22023,11484,11509,1.0021769418321143,0,0.0
68023,1535073230.561398,2018-08-23T21:13:50.561398,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005753993988037109,3448.0815579891205,4,172.27.224.250_172.27.224.70,22025,1.0,0.005753993988037109,0.0,22993,-0.0,22024,11484,11509,1.0021769418321143,0,0.0
68025,1535073230.867711,2018-08-23T21:13:50.867711,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30631303787231445,3448.387871026993,4,172.27.224.250_172.27.224.70,22026,1.0,0.002998828887939453,0.0,22993,-0.0,22025,11484,11509,1.0021769418321143,0,0.0
68026,1535073230.87071,2018-08-23T21:13:50.870710,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.002998828887939453,3448.3908698558807,4,172.27.224.250_172.27.224.70,22027,1.0,0.002998828887939453,0.0,22993,-0.0,22026,11484,11509,1.0021769418321143,0,0.0
68028,1535073231.179692,2018-08-23T21:13:51.179692,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30898213386535645,3448.699851989746,4,172.27.224.250_172.27.224.70,22028,1.0,0.011703014373779297,0.0,22993,-0.0,22027,11484,11509,1.0021769418321143,0,0.0
68029,1535073231.191395,2018-08-23T21:13:51.191395,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011703014373779297,3448.71155500412,4,172.27.224.250_172.27.224.70,22029,1.0,0.011703014373779297,0.0,22993,-0.0,22028,11484,11509,1.0021769418321143,0,0.0
68037,1535073231.49156,2018-08-23T21:13:51.491560,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30016493797302246,3449.011719942093,4,172.27.224.250_172.27.224.70,22030,1.0,0.009772062301635742,0.0,22993,-0.0,22029,11484,11509,1.0021769418321143,0,0.0
68038,1535073231.501332,2018-08-23T21:13:51.501332,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009772062301635742,3449.0214920043945,4,172.27.224.250_172.27.224.70,22031,1.0,0.009772062301635742,0.0,22993,-0.0,22030,11484,11509,1.0021769418321143,0,0.0
68040,1535073231.803606,2018-08-23T21:13:51.803606,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3022739887237549,3449.3237659931183,4,172.27.224.250_172.27.224.70,22032,1.0,0.007112026214599609,0.0,22993,-0.0,22031,11484,11509,1.0021769418321143,0,0.0
68041,1535073231.810718,2018-08-23T21:13:51.810718,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007112026214599609,3449.330878019333,4,172.27.224.250_172.27.224.70,22033,1.0,0.007112026214599609,0.0,22993,-0.0,22032,11484,11509,1.0021769418321143,0,0.0
68043,1535073232.115764,2018-08-23T21:13:52.115764,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30504584312438965,3449.6359238624573,4,172.27.224.250_172.27.224.70,22034,1.0,0.005625009536743164,0.0,22993,-0.0,22033,11484,11509,1.0021769418321143,0,0.0
68044,1535073232.121389,2018-08-23T21:13:52.121389,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005625009536743164,3449.641548871994,4,172.27.224.250_172.27.224.70,22035,1.0,0.005625009536743164,0.0,22993,-0.0,22034,11484,11509,1.0021769418321143,0,0.0
68047,1535073232.427602,2018-08-23T21:13:52.427602,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3062131404876709,3449.9477620124817,4,172.27.224.250_172.27.224.70,22036,1.0,0.003100872039794922,0.0,22993,-0.0,22035,11484,11509,1.0021769418321143,0,0.0
68048,1535073232.430703,2018-08-23T21:13:52.430703,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003100872039794922,3449.9508628845215,4,172.27.224.250_172.27.224.70,22037,1.0,0.003100872039794922,0.0,22993,-0.0,22036,11484,11509,1.0021769418321143,0,0.0
68051,1535073232.739556,2018-08-23T21:13:52.739556,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3088531494140625,3450.2597160339355,4,172.27.224.250_172.27.224.70,22038,1.0,0.011812925338745117,0.0,22993,-0.0,22037,11484,11509,1.0021769418321143,0,0.0
68052,1535073232.751369,2018-08-23T21:13:52.751369,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011812925338745117,3450.2715289592743,4,172.27.224.250_172.27.224.70,22039,1.0,0.011812925338745117,0.0,22993,-0.0,22038,11484,11509,1.0021769418321143,0,0.0
68072,1535073232.901266,2018-08-23T21:13:52.901266,Modbus/TCP,172.27.224.250,172.27.224.251,502,53278,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.14989709854125977,3450.4214260578156,3,172.27.224.250_172.27.224.251,1190,1.0,,0.0,1241,-0.0,1189,0,1241,1241.0,0,0.0
68074,1535073233.051579,2018-08-23T21:13:53.051579,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.1503129005432129,3450.5717389583588,4,172.27.224.250_172.27.224.70,22040,1.0,0.00914907455444336,0.0,22993,-0.0,22039,11484,11509,1.0021769418321143,0,0.0
68075,1535073233.060728,2018-08-23T21:13:53.060728,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00914907455444336,3450.580888032913,4,172.27.224.250_172.27.224.70,22041,1.0,0.00914907455444336,0.0,22993,-0.0,22040,11484,11509,1.0021769418321143,0,0.0
68078,1535073233.363585,2018-08-23T21:13:53.363585,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3028569221496582,3450.883744955063,4,172.27.224.250_172.27.224.70,22042,1.0,0.007857084274291992,0.0,22993,-0.0,22041,11484,11509,1.0021769418321143,0,0.0
68079,1535073233.371442,2018-08-23T21:13:53.371442,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007857084274291992,3450.891602039337,4,172.27.224.250_172.27.224.70,22043,1.0,0.007857084274291992,0.0,22993,-0.0,22042,11484,11509,1.0021769418321143,0,0.0
68081,1535073233.675711,2018-08-23T21:13:53.675711,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30426883697509766,3451.1958708763123,4,172.27.224.250_172.27.224.70,22044,1.0,0.0050580501556396484,0.0,22993,-0.0,22043,11484,11509,1.0021769418321143,0,0.0
68082,1535073233.680769,2018-08-23T21:13:53.680769,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0050580501556396484,3451.200928926468,4,172.27.224.250_172.27.224.70,22045,1.0,0.0050580501556396484,0.0,22993,-0.0,22044,11484,11509,1.0021769418321143,0,0.0
68084,1535073233.987566,2018-08-23T21:13:53.987566,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3067970275878906,3451.507725954056,4,172.27.224.250_172.27.224.70,22046,1.0,0.003837108612060547,0.0,22993,-0.0,22045,11484,11509,1.0021769418321143,0,0.0
68085,1535073233.991403,2018-08-23T21:13:53.991403,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003837108612060547,3451.511563062668,4,172.27.224.250_172.27.224.70,22047,1.0,0.003837108612060547,0.0,22993,-0.0,22046,11484,11509,1.0021769418321143,0,0.0
68088,1535073234.300037,2018-08-23T21:13:54.300037,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30863380432128906,3451.820196866989,4,172.27.224.250_172.27.224.70,22048,1.0,0.010728120803833008,0.0,22993,-0.0,22047,11484,11509,1.0021769418321143,0,0.0
68089,1535073234.310765,2018-08-23T21:13:54.310765,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010728120803833008,3451.830924987793,4,172.27.224.250_172.27.224.70,22049,1.0,0.010728120803833008,0.0,22993,-0.0,22048,11484,11509,1.0021769418321143,0,0.0
68097,1535073234.611561,2018-08-23T21:13:54.611561,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3007960319519043,3452.131721019745,4,172.27.224.250_172.27.224.70,22050,1.0,0.009176015853881836,0.0,22993,-0.0,22049,11484,11509,1.0021769418321143,0,0.0
68098,1535073234.620737,2018-08-23T21:13:54.620737,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009176015853881836,3452.1408970355988,4,172.27.224.250_172.27.224.70,22051,1.0,0.009176015853881836,0.0,22993,-0.0,22050,11484,11509,1.0021769418321143,0,0.0
68100,1535073234.92366,2018-08-23T21:13:54.923660,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30292296409606934,3452.443819999695,4,172.27.224.250_172.27.224.70,22052,1.0,0.007753849029541016,0.0,22993,-0.0,22051,11484,11509,1.0021769418321143,0,0.0
68101,1535073234.931414,2018-08-23T21:13:54.931414,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007753849029541016,3452.4515738487244,4,172.27.224.250_172.27.224.70,22053,1.0,0.007753849029541016,0.0,22993,-0.0,22052,11484,11509,1.0021769418321143,0,0.0
68103,1535073235.23552,2018-08-23T21:13:55.235520,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3041059970855713,3452.75567984581,4,172.27.224.250_172.27.224.70,22054,1.0,0.005218029022216797,0.0,22993,-0.0,22053,11484,11509,1.0021769418321143,0,0.0
68104,1535073235.240738,2018-08-23T21:13:55.240738,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005218029022216797,3452.760897874832,4,172.27.224.250_172.27.224.70,22055,1.0,0.005218029022216797,0.0,22993,-0.0,22054,11484,11509,1.0021769418321143,0,0.0
68106,1535073235.54751,2018-08-23T21:13:55.547510,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30677199363708496,3453.0676698684692,4,172.27.224.250_172.27.224.70,22056,1.0,0.003909111022949219,0.0,22993,-0.0,22055,11484,11509,1.0021769418321143,0,0.0
68107,1535073235.551419,2018-08-23T21:13:55.551419,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003909111022949219,3453.071578979492,4,172.27.224.250_172.27.224.70,22057,1.0,0.003909111022949219,0.0,22993,-0.0,22056,11484,11509,1.0021769418321143,0,0.0
68128,1535073235.801275,2018-08-23T21:13:55.801275,Modbus/TCP,172.27.224.250,172.27.224.251,502,53279,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.24985599517822266,3453.3214349746704,3,172.27.224.250_172.27.224.251,1191,1.0,,0.0,1241,-0.0,1190,0,1241,1241.0,0,0.0
68129,1535073235.859477,2018-08-23T21:13:55.859477,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.05820202827453613,3453.379637002945,4,172.27.224.250_172.27.224.70,22058,1.0,0.011307001113891602,0.0,22993,-0.0,22057,11484,11509,1.0021769418321143,0,0.0
68130,1535073235.870784,2018-08-23T21:13:55.870784,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011307001113891602,3453.390944004059,4,172.27.224.250_172.27.224.70,22059,1.0,0.011307001113891602,0.0,22993,-0.0,22058,11484,11509,1.0021769418321143,0,0.0
68134,1535073236.171471,2018-08-23T21:13:56.171471,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3006870746612549,3453.69163107872,4,172.27.224.250_172.27.224.70,22060,1.0,0.009969949722290039,0.0,22993,-0.0,22059,11484,11509,1.0021769418321143,0,0.0
68135,1535073236.181441,2018-08-23T21:13:56.181441,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009969949722290039,3453.7016010284424,4,172.27.224.250_172.27.224.70,22061,1.0,0.009969949722290039,0.0,22993,-0.0,22060,11484,11509,1.0021769418321143,0,0.0
68137,1535073236.483666,2018-08-23T21:13:56.483666,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30222487449645996,3454.003825902939,4,172.27.224.250_172.27.224.70,22062,1.0,0.00712895393371582,0.0,22993,-0.0,22061,11484,11509,1.0021769418321143,0,0.0
68138,1535073236.490795,2018-08-23T21:13:56.490795,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00712895393371582,3454.0109548568726,4,172.27.224.250_172.27.224.70,22063,1.0,0.00712895393371582,0.0,22993,-0.0,22062,11484,11509,1.0021769418321143,0,0.0
68140,1535073236.795519,2018-08-23T21:13:56.795519,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30472421646118164,3454.3156790733337,4,172.27.224.250_172.27.224.70,22064,1.0,0.005909919738769531,0.0,22993,-0.0,22063,11484,11509,1.0021769418321143,0,0.0
68141,1535073236.801429,2018-08-23T21:13:56.801429,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005909919738769531,3454.3215889930725,4,172.27.224.250_172.27.224.70,22065,1.0,0.005909919738769531,0.0,22993,-0.0,22064,11484,11509,1.0021769418321143,0,0.0
68143,1535073237.107489,2018-08-23T21:13:57.107489,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3060600757598877,3454.6276490688324,4,172.27.224.250_172.27.224.70,22066,1.0,0.003306865692138672,0.0,22993,-0.0,22065,11484,11509,1.0021769418321143,0,0.0
68144,1535073237.110796,2018-08-23T21:13:57.110796,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003306865692138672,3454.6309559345245,4,172.27.224.250_172.27.224.70,22067,1.0,0.003306865692138672,0.0,22993,-0.0,22066,11484,11509,1.0021769418321143,0,0.0
68152,1535073237.419453,2018-08-23T21:13:57.419453,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3086569309234619,3454.939612865448,4,172.27.224.250_172.27.224.70,22068,1.0,0.011316061019897461,0.0,22993,-0.0,22067,11484,11509,1.0021769418321143,0,0.0
68153,1535073237.430769,2018-08-23T21:13:57.430769,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011316061019897461,3454.950928926468,4,172.27.224.250_172.27.224.70,22069,1.0,0.011316061019897461,0.0,22993,-0.0,22068,11484,11509,1.0021769418321143,0,0.0
68155,1535073237.731553,2018-08-23T21:13:57.731553,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3007841110229492,3455.251713037491,4,172.27.224.250_172.27.224.70,22070,1.0,0.009903907775878906,0.0,22993,-0.0,22069,11484,11509,1.0021769418321143,0,0.0
68156,1535073237.741457,2018-08-23T21:13:57.741457,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009903907775878906,3455.2616169452667,4,172.27.224.250_172.27.224.70,22071,1.0,0.009903907775878906,0.0,22993,-0.0,22070,11484,11509,1.0021769418321143,0,0.0
68158,1535073238.043449,2018-08-23T21:13:58.043449,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30199193954467773,3455.5636088848114,4,172.27.224.250_172.27.224.70,22072,1.0,0.007367134094238281,0.0,22993,-0.0,22071,11484,11509,1.0021769418321143,0,0.0
68159,1535073238.050816,2018-08-23T21:13:58.050816,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007367134094238281,3455.5709760189056,4,172.27.224.250_172.27.224.70,22073,1.0,0.007367134094238281,0.0,22993,-0.0,22072,11484,11509,1.0021769418321143,0,0.0
68162,1535073238.355485,2018-08-23T21:13:58.355485,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3046689033508301,3455.8756449222565,4,172.27.224.250_172.27.224.70,22074,1.0,0.005970954895019531,0.0,22993,-0.0,22073,11484,11509,1.0021769418321143,0,0.0
68163,1535073238.361456,2018-08-23T21:13:58.361456,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005970954895019531,3455.8816158771515,4,172.27.224.250_172.27.224.70,22075,1.0,0.005970954895019531,0.0,22993,-0.0,22074,11484,11509,1.0021769418321143,0,0.0
68165,1535073238.667602,2018-08-23T21:13:58.667602,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30614614486694336,3456.1877620220184,4,172.27.224.250_172.27.224.70,22076,1.0,0.003332853317260742,0.0,22993,-0.0,22075,11484,11509,1.0021769418321143,0,0.0
68169,1535073238.670935,2018-08-23T21:13:58.670935,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003332853317260742,3456.1910948753357,4,172.27.224.250_172.27.224.70,22077,1.0,0.003332853317260742,0.0,22993,-0.0,22076,11484,11509,1.0021769418321143,0,0.0
68186,1535073238.701351,2018-08-23T21:13:58.701351,Modbus/TCP,172.27.224.250,172.27.224.251,502,53280,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.030416011810302734,3456.221510887146,4,172.27.224.250_172.27.224.251,1192,1.0,,0.0,1241,-0.0,1191,0,1241,1241.0,0,0.0
68189,1535073238.979697,2018-08-23T21:13:58.979697,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.27834606170654297,3456.4998569488525,4,172.27.224.250_172.27.224.70,22078,1.0,0.011115074157714844,0.0,22993,-0.0,22077,11484,11509,1.0021769418321143,0,0.0
68190,1535073238.990812,2018-08-23T21:13:58.990812,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011115074157714844,3456.5109720230103,4,172.27.224.250_172.27.224.70,22079,1.0,0.011115074157714844,0.0,22993,-0.0,22078,11484,11509,1.0021769418321143,0,0.0
68192,1535073239.291469,2018-08-23T21:13:59.291469,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3006570339202881,3456.8116290569305,4,172.27.224.250_172.27.224.70,22080,1.0,0.010051965713500977,0.0,22993,-0.0,22079,11484,11509,1.0021769418321143,0,0.0
68193,1535073239.301521,2018-08-23T21:13:59.301521,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010051965713500977,3456.821681022644,4,172.27.224.250_172.27.224.70,22081,1.0,0.010051965713500977,0.0,22993,-0.0,22080,11484,11509,1.0021769418321143,0,0.0
68195,1535073239.603494,2018-08-23T21:13:59.603494,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3019728660583496,3457.1236538887024,4,172.27.224.250_172.27.224.70,22082,1.0,0.007359027862548828,0.0,22993,-0.0,22081,11484,11509,1.0021769418321143,0,0.0
