packet_number,timestamp,datetime,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
47593,1535068571.344512,2018-08-23T19:56:11.344512,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006005049,2416.210378885269,0.12543630599975586,0.14123414024990108,172.27.224.250_172.27.224.70,15448,1
47595,1535068571.650307,2018-08-23T19:56:11.650307,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30579495429992676,2416.516173839569,0.1556506872177124,0.14456535196575798,172.27.224.250_172.27.224.70,15449,1
47596,1535068571.653823,2018-08-23T19:56:11.653823,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003515959,2416.519689798355,0.13194639682769777,0.14847705112819362,172.27.224.250_172.27.224.70,15450,1
47604,1535068571.962114,2018-08-23T19:56:11.962114,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3082911968231201,2416.827980995178,0.15594241619110108,0.15624105063446717,172.27.224.250_172.27.224.70,15451,1
47605,1535068571.964479,2018-08-23T19:56:11.964479,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.002364874,2416.8303458690643,0.15506329536437988,0.15716821970682718,172.27.224.250_172.27.224.70,15452,1
47608,1535068572.274225,2018-08-23T19:56:12.274225,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30974602699279785,2417.140091896057,0.156004,0.15815938382109654,172.27.224.250_172.27.224.70,15453,1
47609,1535068572.283828,2018-08-23T19:56:12.283828,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009603024,2417.149694919586,0.15593149662017822,0.15823373303860738,172.27.224.250_172.27.224.70,15454,1
47611,1535068572.586145,2018-08-23T19:56:12.586145,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30231690406799316,2417.452011823654,0.15600149631500243,0.15830548110243492,172.27.224.250_172.27.224.70,15455,1
47612,1535068572.594493,2018-08-23T19:56:12.594493,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008347988,2417.460359811783,0.15606369972229003,0.15824085421298292,172.27.224.250_172.27.224.70,15456,1
47614,1535068572.898079,2018-08-23T19:56:12.898079,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3035860061645508,2417.7639458179474,0.15595719814300538,0.1581300578011205,172.27.224.250_172.27.224.70,15457,1
47615,1535068572.903844,2018-08-23T19:56:12.903844,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.0057652,2417.7697110176086,0.15593321323394777,0.15815534563271147,172.27.224.250_172.27.224.70,15458,1
47620,1535068573,2018-08-23T19:56:13.210310,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30646586418151855,2418.076177,0.15600030422210692,0.15822610850853475,172.27.224.250_172.27.224.70,15459,1
47632,1535068573.215434,2018-08-23T19:56:13.215434,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005124092,2418.081300973892,0.15616111755371093,0.1580546353832317,172.27.224.250_172.27.224.70,15460,1
47638,1535068573.234339,2018-08-23T19:56:13.234339,172.27.224.250,172.27.224.251,502,51669,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.018904924392700195,2418.100205898285,0.12722249031066896,0.15353344549516684,172.27.224.250_172.27.224.251,835,1
47641,1535068573.522101,2018-08-23T19:56:13.522101,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.287761927,2418.387967824936,0.1557621955871582,0.1542692481918529,172.27.224.250_172.27.224.70,15461,1
47642,1535068573.524549,2018-08-23T19:56:13.524549,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.002448082,2418.390415906906,0.1250324010848999,0.15075440028123552,172.27.224.250_172.27.224.70,15462,1
47644,1535068573.834105,2018-08-23T19:56:13.834105,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3095560073852539,2418.6999719142914,0.15502769947052003,0.1550160721646228,172.27.224.250_172.27.224.70,15463,1
47645,1535068573.843896,2018-08-23T19:56:13.843896,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009790897,2418.7097628116608,0.12577509880065918,0.15169864721371237,172.27.224.250_172.27.224.70,15464,1
47647,1535068574.147113,2018-08-23T19:56:14.147113,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30321717262268066,2419.0129799842834,0.15526201725006103,0.1549602442719142,172.27.224.250_172.27.224.70,15465,1
47648,1535068574.154546,2018-08-23T19:56:14.154546,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007432938,2419.0204129219055,0.12564671,0.15172960702759777,172.27.224.250_172.27.224.70,15466,1
47651,1535068574.458097,2018-08-23T19:56:14.458097,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30355095863342285,2419.323963880539,0.1554252862930298,0.15477854141359104,172.27.224.250_172.27.224.70,15467,1
47652,1535068574.463894,2018-08-23T19:56:14.463894,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005796909,2419.329760789871,0.12535839080810546,0.15134316595115763,172.27.224.250_172.27.224.70,15468,1
47660,1535068574.770228,2018-08-23T19:56:14.770228,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3063340187072754,2419.6360948085785,0.15547938346862794,0.15469178468478875,172.27.224.250_172.27.224.70,15469,1
47661,1535068574.774513,2018-08-23T19:56:14.774513,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.004285097,2419.6403799057007,0.15401740074157716,0.1561878106133301,172.27.224.250_172.27.224.70,15470,1
47663,1535068575.082104,2018-08-23T19:56:15.082104,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30759096145629883,2419.947970867157,0.15600030422210692,0.1581875156386664,172.27.224.250_172.27.224.70,15471,1
47664,1535068575.083809,2018-08-23T19:56:15.083809,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.001704931,2419.949675798416,0.15592598915100098,0.15826782254119612,172.27.224.250_172.27.224.70,15472,1
47666,1535068575.425335,2018-08-23T19:56:15.425335,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3415260314941406,2420.2912018299103,0.15912299156188964,0.1619949648868925,172.27.224.250_172.27.224.70,15473,1
47667,1535068575.434537,2018-08-23T19:56:15.434537,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009202003,2420.3004038333893,0.15906410217285155,0.16205537855607605,172.27.224.250_172.27.224.70,15474,1
47669,1535068575.737268,2018-08-23T19:56:15.737268,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3027310371398926,2420.603134870529,0.15901548862457277,0.1620073963745407,172.27.224.250_172.27.224.70,15475,1
47670,1535068575.743869,2018-08-23T19:56:15.743869,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006601095,2420.6097359657288,0.15893230438232422,0.16209406620129113,172.27.224.250_172.27.224.70,15476,1
47672,1535068576.049233,2018-08-23T19:56:16.049233,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30536389350891113,2420.9150998592377,0.15911359786987306,0.1622746995897421,172.27.224.250_172.27.224.70,15477,1
47673,1535068576.054539,2018-08-23T19:56:16.054539,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005306005,2420.9204058647156,0.15906450748443604,0.16232629948385136,172.27.224.250_172.27.224.70,15478,1
47693,1535068576.134427,2018-08-23T19:56:16.134427,172.27.224.250,172.27.224.251,502,51670,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.079888105,2421.000293970108,0.1364199161529541,0.15513480377608813,172.27.224.250_172.27.224.251,836,1
47697,1535068576.361303,2018-08-23T19:56:16.361303,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.22687602043151855,2421.2271699905396,0.15867900848388672,0.1499515812857234,172.27.224.250_172.27.224.70,15479,1
47698,1535068576.363904,2018-08-23T19:56:16.363904,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.002600908,2421.229770898819,0.12818000316619874,0.14729147253829566,172.27.224.250_172.27.224.70,15480,1
47700,1535068576.673234,2018-08-23T19:56:16.673234,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3093299865722656,2421.5391008853912,0.15894250869750975,0.1500403857303395,172.27.224.250_172.27.224.70,15481,1
47701,1535068576.684599,2018-08-23T19:56:16.684599,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011364936828613281,2421.550466,0.12592639923095703,0.141480591,172.27.224.250_172.27.224.70,15482,1
47703,1535068576.985213,2018-08-23T19:56:16.985213,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3006141185760498,2421.851079940796,0.1550676107406616,0.14474112172872153,172.27.224.250_172.27.224.70,15483,1
47704,1535068577,2018-08-23T19:56:16.993900,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008687019,2421.859766960144,0.1256632089614868,0.14123523815651542,172.27.224.250_172.27.224.70,15484,1
47708,1535068577.297214,2018-08-23T19:56:17.297214,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3033139705657959,2422.163081,0.1553344964981079,0.1445708921058294,172.27.224.250_172.27.224.70,15485,1
47709,1535068577.304578,2018-08-23T19:56:17.304578,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007364035,2422.1704449653625,0.1255345106124878,0.14087533165571245,172.27.224.250_172.27.224.70,15486,1
47717,1535068577.609305,2018-08-23T19:56:17.609305,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30472683906555176,2422.475171804428,0.15547659397125244,0.1442615083769996,172.27.224.250_172.27.224.70,15487,1
47718,1535068577.614543,2018-08-23T19:56:17.614543,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005238056,2422.480409860611,0.14801158905029296,0.15040803053299598,172.27.224.250_172.27.224.70,15488,1
47720,1535068577.921215,2018-08-23T19:56:17.921215,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3066720962524414,2422.7870819568634,0.15599119663238525,0.15702795132510955,172.27.224.250_172.27.224.70,15489,1
47721,1535068577.923899,2018-08-23T19:56:17.923899,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.002683878,2422.7897658348083,0.155999494,0.1570189479684177,172.27.224.250_172.27.224.70,15490,1
47724,1535068578.233213,2018-08-23T19:56:18.233213,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3093140125274658,2423.099079847336,0.155997896,0.15701721483940093,172.27.224.250_172.27.224.70,15491,1
47725,1535068578.244546,2018-08-23T19:56:18.244546,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011332988739013672,2423.110412836075,0.15599470138549804,0.15702048493938808,172.27.224.250_172.27.224.70,15492,1
47727,1535068578.545479,2018-08-23T19:56:18.545479,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3009331226348877,2423.4113459587097,0.15602660179138184,0.15705315949447646,172.27.224.250_172.27.224.70,15493,1
47728,1535068578.553917,2018-08-23T19:56:18.553917,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008437872,2423.4197838306427,0.15600168704986572,0.15707914798456132,172.27.224.250_172.27.224.70,15494,1
47730,1535068578.857893,2018-08-23T19:56:18.857893,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30397605895996094,2423.7237598896027,0.15606789588928222,0.1571482635444795,172.27.224.250_172.27.224.70,15495,1
47731,1535068578.864593,2018-08-23T19:56:18.864593,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006700039,2423.7304599285126,0.15600149631500243,0.15721820112269863,172.27.224.250_172.27.224.70,15496,1
47751,1535068579.034793,2018-08-23T19:56:19.034793,172.27.224.250,172.27.224.251,502,51671,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.17019987106323242,2423.900659799576,0.1425487995147705,0.14859739815112263,172.27.224.250_172.27.224.251,837,1
47753,1535068579.169223,2018-08-23T19:56:19.169223,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.1344301700592041,2424.035089969635,0.15546801090240478,0.14074140680957342,172.27.224.250_172.27.224.70,15497,1
47754,1535068579.173943,2018-08-23T19:56:19.173943,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.004719973,2424.0398099422455,0.125272799,0.13703936151574053,172.27.224.250_172.27.224.70,15498,1
47757,1535068579.481423,2018-08-23T19:56:19.481423,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3074798583984375,2424.347289800644,0.15575239658355713,0.1405937368932214,172.27.224.250_172.27.224.70,15499,1
47758,1535068579.484634,2018-08-23T19:56:19.484634,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003211021,2424.3505008220673,0.12514209747314453,0.1367142952822014,172.27.224.250_172.27.224.70,15500,1
47760,1535068579.793205,2018-08-23T19:56:19.793205,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30857110023498535,2424.6590719223022,0.1548659086227417,0.14145113924420716,172.27.224.250_172.27.224.70,15501,1
47761,1535068579.803959,2018-08-23T19:56:19.803959,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.010753870010375977,2424.6698257923126,0.12584798336029052,0.1378759796740565,172.27.224.250_172.27.224.70,15502,1
47763,1535068580.105159,2018-08-23T19:56:20.105159,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30120015144348145,2424.971025943756,0.15512421131134033,0.1412170690404635,172.27.224.250_172.27.224.70,15503,1
47764,1535068580.114649,2018-08-23T19:56:20.114649,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009490013,2424.9805159568787,0.1256756067276001,0.1373804891977017,172.27.224.250_172.27.224.70,15504,1
47767,1535068580.417187,2018-08-23T19:56:20.417187,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3025379180908203,2425.2830538749695,0.1552593946456909,0.14072576786753702,172.27.224.250_172.27.224.70,15505,1
47768,1535068580.423954,2018-08-23T19:56:20.423954,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006767035,2425.289821,0.13891611099243165,0.14809509319218506,172.27.224.250_172.27.224.70,15506,1
47776,1535068580.729196,2018-08-23T19:56:20.729196,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30524206161499023,2425.595062971115,0.15599730014801025,0.1570972584820457,172.27.224.250_172.27.224.70,15507,1
47777,1535068580.734573,2018-08-23T19:56:20.734573,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005376816,2425.600439786911,0.15606298446655273,0.15702710131921696,172.27.224.250_172.27.224.70,15508,1
47779,1535068581.041162,2018-08-23T19:56:21.041162,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30658912658691406,2425.907028913498,0.1559739112854004,0.15693189087005568,172.27.224.250_172.27.224.70,15509,1
47780,1535068581.043928,2018-08-23T19:56:21.043928,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.002765894,2425.909794807434,0.15592939853668214,0.15698009130519616,172.27.224.250_172.27.224.70,15510,1
47782,1535068581.353148,2018-08-23T19:56:21.353148,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3092200756072998,2426.2190148830414,0.15599429607391357,0.1570503252882127,172.27.224.250_172.27.224.70,15511,1
47783,1535068581.364621,2018-08-23T19:56:21.364621,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011472940444946289,2426.2304878234863,0.1560662031173706,0.15697658396563777,172.27.224.250_172.27.224.70,15512,1
47785,1535068581.665146,2018-08-23T19:56:21.665146,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3005251884460449,2426.5310130119324,0.15599870681762695,0.15690737577368072,172.27.224.250_172.27.224.70,15513,1
47786,1535068581.673955,2018-08-23T19:56:21.673955,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008808851,2426.5398218631744,0.15593059062957765,0.15697817647601564,172.27.224.250_172.27.224.70,15514,1
47807,1535068581.924518,2018-08-23T19:56:21.924518,172.27.224.250,172.27.224.251,502,51672,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.2505631446838379,2426.7903850078583,0.1507331132888794,0.1523777488575495,172.27.224.250_172.27.224.251,838,1
47808,1535068581.977178,2018-08-23T19:56:21.977178,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.052659988,2426.8430449962616,0.15532240867614747,0.14819367762504748,172.27.224.250_172.27.224.70,15515,1
47809,1535068581.984025,2018-08-23T19:56:21.984025,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006846905,2426.8498919010162,0.1254828929901123,0.14465184284880594,172.27.224.250_172.27.224.70,15516,1
47813,1535068582.289156,2018-08-23T19:56:22.289156,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3051309585571289,2427.1550228595734,0.15545830726623536,0.14801655456541063,172.27.224.250_172.27.224.70,15517,1
47814,1535068582,2018-08-23T19:56:22.294680,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005524158,2427.160547018051,0.12535181045532226,0.14443599764865497,172.27.224.250_172.27.224.70,15518,1
47816,1535068582.601517,2018-08-23T19:56:22.601517,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3068368434906006,2427.4673838615417,0.1557589054107666,0.14773076592291418,172.27.224.250_172.27.224.70,15519,1
47817,1535068583,2018-08-23T19:56:22.604000,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00248313,2427.469866991043,0.1250852108001709,0.1441271776797779,172.27.224.250_172.27.224.70,15520,1
47819,1535068582.913695,2018-08-23T19:56:22.913695,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3096950054168701,2427.779562,0.1549074172973633,0.1487851465118533,172.27.224.250_172.27.224.70,15521,1
47820,1535068582.924684,2018-08-23T19:56:22.924684,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.010988950729370117,2427.7905509471893,0.1259537935256958,0.1454334688871107,172.27.224.250_172.27.224.70,15522,1
47822,1535068583.225094,2018-08-23T19:56:23.225094,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30041003227233887,2428.0909609794617,0.15511391162872315,0.14853617655492718,172.27.224.250_172.27.224.70,15523,1
47823,1535068583.233991,2018-08-23T19:56:23.233991,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008896828,2428.0998578071594,0.13094727993011473,0.15092145874074658,172.27.224.250_172.27.224.70,15524,1
47831,1535068583.537135,2018-08-23T19:56:23.537135,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3031439781188965,2428.4030017852783,0.15599567890167237,0.1571425963604207,172.27.224.250_172.27.224.70,15525,1
47832,1535068583.544638,2018-08-23T19:56:23.544638,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007503033,2428.4105048179626,0.1560612916946411,0.15707352362604945,172.27.224.250_172.27.224.70,15526,1
47834,1535068583.849162,2018-08-23T19:56:23.849162,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30452418327331543,2428.715029001236,0.15600061416625977,0.1570096437938736,172.27.224.250_172.27.224.70,15527,1
47835,1535068583.854017,2018-08-23T19:56:23.854017,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.004854918,2428.719883918762,0.15593369007110597,0.1570810361658366,172.27.224.250_172.27.224.70,15528,1
47837,1535068584.162543,2018-08-23T19:56:24.162543,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30852603912353516,2429.0284099578857,0.15610260963439943,0.1572621467647776,172.27.224.250_172.27.224.70,15529,1
47838,1535068584.174654,2018-08-23T19:56:24.174654,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.012110949,2429.0405209064484,0.15706539154052734,0.15624333924913028,172.27.224.250_172.27.224.70,15530,1
47841,1535068584.473075,2018-08-23T19:56:24.473075,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.29842090606689453,2429.3389418125153,0.1559379816055298,0.155055797,172.27.224.250_172.27.224.70,15531,1
47842,1535068584.484025,2018-08-23T19:56:24.484025,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.010950088500976562,2429.3498919010162,0.15593409538269043,0.15505983393686695,172.27.224.250_172.27.224.70,15532,1
47844,1535068584.785072,2018-08-23T19:56:24.785072,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30104708671569824,2429.650938987732,0.15599780082702636,0.15512590307173588,172.27.224.250_172.27.224.70,15533,1
47848,1535068584.794662,2018-08-23T19:56:24.794662,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009589911,2429.660528898239,0.1560671091079712,0.1550530153959316,172.27.224.250_172.27.224.70,15534,1
47865,1535068584.825838,2018-08-23T19:56:24.825838,172.27.224.250,172.27.224.251,502,51673,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.031176090240478516,2429.6917049884796,0.1288703203201294,0.1501637795661563,172.27.224.250_172.27.224.251,839,1
47868,1535068585,2018-08-23T19:56:25.097070,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.27123188972473145,2429.9629368782043,0.1552432060241699,0.1496380645179203,172.27.224.250_172.27.224.70,15535,1
47869,1535068585.104707,2018-08-23T19:56:25.104707,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007637024,2429.970574,0.1255544900894165,0.14614016462921342,172.27.224.250_172.27.224.70,15536,1
47871,1535068585.409126,2018-08-23T19:56:25.409126,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.30441904067993164,2430.274993,0.15551090240478516,0.14931800654740296,172.27.224.250_172.27.224.70,15537,1
47872,1535068585.414058,2018-08-23T19:56:25.414058,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.004931927,2430.2799248695374,0.12515149116516114,0.14556642663001038,172.27.224.250_172.27.224.70,15538,1
47874,1535068586,2018-08-23T19:56:25.721220,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3071620464324951,2430.587087,0.15465660095214845,0.14994459123952564,172.27.224.250_172.27.224.70,15539,1
47875,1535068585.724709,2018-08-23T19:56:25.724709,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003489017,2430.5905759334564,0.12516341209411622,0.14751098074133606,172.27.224.250_172.27.224.70,15540,1
47877,1535068586.033076,2018-08-23T19:56:26.033076,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.3083670139312744,2430.8989429473877,0.154905105,0.15184370569770894,172.27.224.250_172.27.224.70,15541,1
47878,1535068586.044056,2018-08-23T19:56:26.044056,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.010979890823364258,2430.909922838211,0.1258983850479126,0.14849305598142504,172.27.224.250_172.27.224.70,15542,1
