packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
63651,1535069459.086515,2018-08-23T20:10:59.086515,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0047190189361572266,3303.958528995514,0.0471221923828125,0.06871974967190513,172.27.224.250_172.27.224.70,30243,1.0
63652,1535069459.29961,2018-08-23T20:10:59.299610,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21309494972229004,3304.171623945236,0.06830999851226807,0.08396564371256623,172.27.224.250_172.27.224.70,30244,1.0
63653,1535069459.393955,2018-08-23T20:10:59.393955,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0943450927734375,3304.2659690380096,0.0777440071105957,0.08067376895269002,172.27.224.250_172.27.224.70,30245,1.0
63654,1535069459.397207,2018-08-23T20:10:59.397207,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0032520294189453125,3304.2692210674286,0.07805349826812744,0.08034832811633413,172.27.224.250_172.27.224.70,30246,1.0
63655,1535069459.611588,2018-08-23T20:10:59.611588,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21438097953796387,3304.4836020469666,0.09862949848175048,0.08668799341919385,172.27.224.250_172.27.224.70,30247,1.0
63656,1535069459.705767,2018-08-23T20:10:59.705767,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09417891502380371,3304.5777809619904,0.10301589965820312,0.08506623318607723,172.27.224.250_172.27.224.70,30248,1.0
63657,1535069459.716566,2018-08-23T20:10:59.716566,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010799169540405273,3304.5885801315308,0.094675612449646,0.08997346125337119,172.27.224.250_172.27.224.70,30249,1.0
63658,1535069459.923613,2018-08-23T20:10:59.923613,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2070469856262207,3304.795627117157,0.1146428108215332,0.0906004981403493,172.27.224.250_172.27.224.70,30250,1.0
63659,1535069460.017846,2018-08-23T20:11:00.017846,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09423303604125977,3304.8898601531982,0.10302410125732422,0.08417532758425832,172.27.224.250_172.27.224.70,30251,1.0
63660,1535069460.027225,2018-08-23T20:11:00.027225,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009378910064697266,3304.899239063263,0.09454290866851807,0.08928198832011199,172.27.224.250_172.27.224.70,30252,1.0
63661,1535069460.053885,2018-08-23T20:11:00.053885,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.02665996551513672,3304.925899028778,0.09673700332641602,0.0870715435313393,None_None,4507,
63662,1535069460.055143,2018-08-23T20:11:00.055143,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0012581348419189453,3304.92715716362,0.0755533218383789,0.08118746636993107,None_None,4508,
63663,1535069460.05515,2018-08-23T20:11:00.055150,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,6.9141387939453125e-06,3304.927164077759,0.06611950397491455,0.08418683067159106,172.27.224.250_172.27.224.251,28546,1.0
63664,1535069460.065407,2018-08-23T20:11:00.065407,TCP,172.27.224.250,172.27.224.251,502.0,51975.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.01025700569152832,3304.9374210834503,0.06682000160217286,0.083632924480801,172.27.224.250_172.27.224.251,28547,1.0
63665,1535069460.065413,2018-08-23T20:11:00.065413,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,3304.937427043915,0.04538249969482422,0.0675313947717894,172.27.224.250_172.27.224.251,28548,1.0
63666,1535069460.066623,2018-08-23T20:11:00.066623,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0012099742889404297,3304.9386370182037,0.03608560562133789,0.06645817646882086,172.27.224.250_172.27.224.251,28549,1.0
63667,1535069460.066847,2018-08-23T20:11:00.066847,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00022411346435546875,3304.938861131668,0.03502810001373291,0.06698728118497776,172.27.224.250_172.27.224.251,28550,1.0
63668,1535069460.067092,2018-08-23T20:11:00.067092,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002448558807373047,3304.939105987549,0.01434788703918457,0.029303635616922608,172.27.224.250_172.27.224.251,28551,1.0
63669,1535069460.067339,2018-08-23T20:11:00.067339,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,3304.939352989197,0.0049492835998535155,0.00857767136853607,172.27.224.250_172.27.224.251,28552,1.0
63670,1535069460.067588,2018-08-23T20:11:00.067588,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002491474151611328,3304.939602136612,0.004036307334899902,0.008539596971314577,172.27.224.250_172.27.224.251,28553,1.0
63671,1535069460.067843,2018-08-23T20:11:00.067843,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002548694610595703,3304.939857006073,0.0013957977294921874,0.003145877391610432,172.27.224.250_172.27.224.251,28554,1.0
63672,1535069460.068089,2018-08-23T20:11:00.068089,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,3304.9401030540466,0.0012945890426635741,0.003167007745052454,172.27.224.250_172.27.224.251,28555,1.0
63673,1535069460.068337,2018-08-23T20:11:00.068337,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,3304.940351009369,0.0013186931610107422,0.003157019830937702,172.27.224.250_172.27.224.251,28556,1.0
63674,1535069460.068585,2018-08-23T20:11:00.068585,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,3304.940598964691,0.0003177881240844727,0.00032247439400263353,172.27.224.250_172.27.224.251,28557,1.0
63675,1535069460.068834,2018-08-23T20:11:00.068834,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002491474151611328,3304.9408481121063,0.00034210681915283205,0.00030504438318478753,172.27.224.250_172.27.224.251,28558,1.0
63676,1535069460.069085,2018-08-23T20:11:00.069085,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025081634521484375,3304.9410989284515,0.0002461910247802734,8.234688346831113e-06,172.27.224.250_172.27.224.251,28559,1.0
63677,1535069460.069333,2018-08-23T20:11:00.069333,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024819374084472656,3304.9413471221924,0.00024859905242919923,2.7668083345361827e-06,172.27.224.250_172.27.224.251,28560,1.0
63678,1535069460.076931,2018-08-23T20:11:00.076931,TCP,172.27.224.250,172.27.224.251,502.0,51975.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.007597923278808594,3304.948945045471,0.0009839057922363282,0.002323930135068165,172.27.224.250_172.27.224.251,28561,1.0
63679,1535069460.086523,2018-08-23T20:11:00.086523,TCP,172.27.224.250,172.27.224.251,502.0,51975.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009592056274414062,3304.9585371017456,0.0019184112548828124,0.003550118681316294,172.27.224.250_172.27.224.251,28562,1.0
63680,1535069460.08739,2018-08-23T20:11:00.087390,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,51975.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008668899536132812,3304.959403991699,0.0019801855087280273,0.003523116968426264,172.27.224.250_172.27.224.251,28563,1.0
63681,1535069460.195068,2018-08-23T20:11:00.195068,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.10767793655395508,3305.067081928253,0.012722492218017578,0.03354396369732774,None_None,4509,
63682,1535069460.235605,2018-08-23T20:11:00.235605,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.040537118911743164,3305.107619047165,0.016751599311828614,0.03429031651800194,172.27.224.250_172.27.224.70,30253,1.0
63683,1535069460.289628,2018-08-23T20:11:00.289628,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.054023027420043945,3305.161642074585,0.022129106521606445,0.03560593819469856,172.27.224.250_172.27.224.251,28564,1.0
63684,1535069460.329798,2018-08-23T20:11:00.329798,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.04016995429992676,3305.201812028885,0.026121306419372558,0.0351146634819211,172.27.224.250_172.27.224.70,30254,1.0
63685,1535069460.336647,2018-08-23T20:11:00.336647,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.006849050521850586,3305.2086610794067,0.026781296730041503,0.03463307938112807,172.27.224.250_172.27.224.70,30255,1.0
63686,1535069460.547588,2018-08-23T20:11:00.547588,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21094107627868652,3305.4196021556854,0.04785032272338867,0.06630482732354652,172.27.224.250_172.27.224.70,30256,1.0
63687,1535069460.641752,2018-08-23T20:11:00.641752,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09416389465332031,3305.5137660503387,0.05724189281463623,0.0654590113574881,172.27.224.250_172.27.224.70,30257,1.0
63688,1535069460.64729,2018-08-23T20:11:00.647290,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005537986755371094,3305.519304037094,0.05703589916229248,0.06563559786829848,172.27.224.250_172.27.224.70,30258,1.0
63689,1535069460.859621,2018-08-23T20:11:00.859621,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21233105659484863,3305.731635093689,0.07730979919433593,0.07925180883789232,172.27.224.250_172.27.224.70,30259,1.0
63690,1535069460.953873,2018-08-23T20:11:00.953873,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09425187110900879,3305.825886964798,0.08664829730987549,0.07460941465297613,172.27.224.250_172.27.224.70,30260,1.0
63691,1535069460.956633,2018-08-23T20:11:00.956633,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.002760171890258789,3305.8286471366882,0.07615652084350585,0.07859409146523832,172.27.224.250_172.27.224.70,30261,1.0
63692,1535069461.171578,2018-08-23T20:11:01.171578,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21494483947753906,3306.0435919761658,0.09359729290008545,0.08853431928116025,172.27.224.250_172.27.224.70,30262,1.0
63693,1535069461.265789,2018-08-23T20:11:01.265789,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09421110153198242,3306.1378030776978,0.09761610031127929,0.0874437453184585,172.27.224.250_172.27.224.70,30263,1.0
63694,1535069461.277295,2018-08-23T20:11:01.277295,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011506080627441406,3306.149309158325,0.09474971294403076,0.08996937219031635,172.27.224.250_172.27.224.70,30264,1.0
63695,1535069461.48356,2018-08-23T20:11:01.483560,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20626497268676758,3306.355574131012,0.11469130516052246,0.09042052808394804,172.27.224.250_172.27.224.70,30265,1.0
63696,1535069461.50559,2018-08-23T20:11:01.505590,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.022029876708984375,3306.377604007721,0.09580018520355224,0.08777257534289316,172.27.224.250_172.27.224.251,28565,1.0
63697,1535069461.515307,2018-08-23T20:11:01.515307,TCP,172.27.224.250,172.27.224.251,502.0,51975.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009716987609863281,3306.387320995331,0.08735549449920654,0.09191223850994643,172.27.224.250_172.27.224.251,28566,1.0
63698,1535069461.516152,2018-08-23T20:11:01.516152,TCP,172.27.224.250,172.27.224.251,502.0,51975.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0008449554443359375,3306.388165950775,0.08688619136810302,0.09238717000334733,172.27.224.250_172.27.224.251,28567,1.0
63699,1535069461.516156,2018-08-23T20:11:01.516156,TCP,172.27.224.251,172.27.224.250,51975.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,4.0531158447265625e-06,3306.388170003891,0.06565349102020264,0.08440795034035448,172.27.224.250_172.27.224.251,28568,1.0
63700,1535069461.516321,2018-08-23T20:11:01.516321,TCP,172.27.224.250,172.27.224.251,502.0,51975.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00016498565673828125,3306.3883349895477,0.05624480247497558,0.08609294816622041,172.27.224.250_172.27.224.251,28569,1.0
63701,1535069461.525317,2018-08-23T20:11:01.525317,TCP,172.27.224.250,172.27.224.251,502.0,51975.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008996009826660156,3306.3973309993744,0.05686838626861572,0.08568411991211715,172.27.224.250_172.27.224.251,28570,1.0
63702,1535069461.577953,2018-08-23T20:11:01.577953,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.052636146545410156,3306.44996714592,0.04063751697540283,0.06538029881636528,172.27.224.250_172.27.224.70,30266,1.0
63703,1535069461.587278,2018-08-23T20:11:01.587278,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009324789047241211,3306.459291934967,0.032148885726928714,0.0631233718145941,172.27.224.250_172.27.224.70,30267,1.0
63704,1535069461.74981,2018-08-23T20:11:01.749810,UDP,172.27.224.70,255.255.255.255,,,,,,,,,,,,,,82,0,0,0,Unknown,0.16253209114074707,3306.621824026108,0.04725148677825928,0.07465015434206063,172.27.224.70_255.255.255.255,72,
63705,1535069461.795563,2018-08-23T20:11:01.795563,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.04575300216674805,3306.6675770282745,0.031200289726257324,0.04977098371203744,172.27.224.250_172.27.224.70,30268,1.0
63706,1535069461.890031,2018-08-23T20:11:01.890031,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0944681167602539,3306.762045145035,0.038444113731384275,0.05342528425286912,172.27.224.250_172.27.224.70,30269,1.0
63707,1535069461.896579,2018-08-23T20:11:01.896579,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0065479278564453125,3306.7685930728912,0.03812720775604248,0.053623651064819436,172.27.224.250_172.27.224.70,30270,1.0
63708,1535069462.107618,2018-08-23T20:11:02.107618,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21103906631469727,3306.979632139206,0.05914661884307861,0.07451312460828605,172.27.224.250_172.27.224.70,30271,1.0
63709,1535069462.195179,2018-08-23T20:11:02.195179,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.08756089210510254,3307.067193031311,0.0679023027420044,0.07188938995184761,None_None,4510,
63710,1535069462.202074,2018-08-23T20:11:02.202074,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0068950653076171875,3307.0740880966187,0.06857531070709229,0.07121311441729314,172.27.224.250_172.27.224.70,30272,1.0
63711,1535069462.207248,2018-08-23T20:11:02.207248,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005173921585083008,3307.0792620182037,0.06819310188293456,0.07157773645053568,172.27.224.250_172.27.224.70,30273,1.0
63712,1535069462.419572,2018-08-23T20:11:02.419572,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2123241424560547,3307.29158616066,0.08416190147399902,0.08438803469157735,172.27.224.250_172.27.224.70,30274,1.0
63713,1535069462.513775,2018-08-23T20:11:02.513775,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09420299530029297,3307.38578915596,0.0926497220993042,0.0801885713463662,172.27.224.250_172.27.224.70,30275,1.0
63714,1535069462.516599,2018-08-23T20:11:02.516599,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0028238296508789062,3307.388612985611,0.07667889595031738,0.0806269429351708,172.27.224.250_172.27.224.70,30276,1.0
63715,1535069462.731551,2018-08-23T20:11:02.731551,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2149519920349121,3307.603564977646,0.09359879493713379,0.0905578659206413,172.27.224.250_172.27.224.70,30277,1.0
63716,1535069462.825772,2018-08-23T20:11:02.825772,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09422111511230469,3307.697786092758,0.09357409477233887,0.09055763614767638,172.27.224.250_172.27.224.70,30278,1.0
63717,1535069462.837251,2018-08-23T20:11:02.837251,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011478900909423828,3307.7092649936676,0.09406719207763672,0.09004307910950562,172.27.224.250_172.27.224.70,30279,1.0
63718,1535069462.953359,2018-08-23T20:11:02.953359,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.11610794067382812,3307.8253729343414,0.08457407951354981,0.08087850163073268,None_None,4511,
63719,1535069462.955219,2018-08-23T20:11:02.955219,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0018601417541503906,3307.8272330760956,0.0760040044784546,0.08496417599555256,None_None,4512,
63720,1535069462.955225,2018-08-23T20:11:02.955225,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,3307.82723903656,0.07531509399414063,0.08561224735042099,172.27.224.250_172.27.224.251,28571,1.0
63721,1535069462.965447,2018-08-23T20:11:02.965447,TCP,172.27.224.250,172.27.224.251,502.0,51976.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.01022195816040039,3307.8374609947205,0.07581989765167237,0.0851664357895977,172.27.224.250_172.27.224.251,28572,1.0
63722,1535069462.965455,2018-08-23T20:11:02.965455,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,8.106231689453125e-06,3307.837469100952,0.05458829402923584,0.07294298002231525,172.27.224.250_172.27.224.251,28573,1.0
63723,1535069462.966086,2018-08-23T20:11:02.966086,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0006308555603027344,3307.8380999565125,0.045231080055236815,0.07329742384938279,172.27.224.250_172.27.224.251,28574,1.0
63724,1535069462.966319,2018-08-23T20:11:02.966319,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00023317337036132812,3307.838333129883,0.044972014427185056,0.07346834288451583,172.27.224.250_172.27.224.251,28575,1.0
63725,1535069462.966555,2018-08-23T20:11:02.966555,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00023603439331054688,3307.838569164276,0.0235004186630249,0.043558641866446576,172.27.224.250_172.27.224.251,28576,1.0
63726,1535069462.966806,2018-08-23T20:11:02.966806,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025081634521484375,3307.8388199806213,0.014103388786315918,0.03610522111808426,172.27.224.250_172.27.224.251,28577,1.0
63727,1535069462.967053,2018-08-23T20:11:02.967053,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,3307.8390669822693,0.012980198860168457,0.03636967433282566,172.27.224.250_172.27.224.251,28578,1.0
63728,1535069462.967302,2018-08-23T20:11:02.967302,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002491474151611328,3307.8393161296844,0.0013943195343017578,0.0031482171578606356,172.27.224.250_172.27.224.251,28579,1.0
63729,1535069462.967549,2018-08-23T20:11:02.967549,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,3307.8395631313324,0.0012330055236816407,0.0031629902755506375,172.27.224.250_172.27.224.251,28580,1.0
63730,1535069462.967804,2018-08-23T20:11:02.967804,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002548694610595703,3307.8398180007935,0.0012578964233398438,0.003153225550657567,172.27.224.250_172.27.224.251,28581,1.0
63731,1535069462.96805,2018-08-23T20:11:02.968050,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,3307.840064048767,0.0002603054046630859,0.00015019928013787845,172.27.224.250_172.27.224.251,28582,1.0
63732,1535069462.968298,2018-08-23T20:11:02.968298,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,3307.8403120040894,0.00028429031372070315,0.00012194432101339788,172.27.224.250_172.27.224.251,28583,1.0
63733,1535069462.968547,2018-08-23T20:11:02.968547,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002491474151611328,3307.8405611515045,0.00024611949920654296,6.592918938586143e-06,172.27.224.250_172.27.224.251,28584,1.0
63734,1535069462.968802,2018-08-23T20:11:02.968802,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002548694610595703,3307.8408160209656,0.0002482891082763672,5.302900321158304e-06,172.27.224.250_172.27.224.251,28585,1.0
63735,1535069462.976947,2018-08-23T20:11:02.976947,TCP,172.27.224.250,172.27.224.251,502.0,51976.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00814509391784668,3307.8489611148834,0.0010391950607299804,0.002496760275345842,172.27.224.250_172.27.224.251,28586,1.0
63736,1535069462.986596,2018-08-23T20:11:02.986596,TCP,172.27.224.250,172.27.224.251,502.0,51976.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009649038314819336,3307.8586101531982,0.0019790172576904298,0.003663324372066828,172.27.224.250_172.27.224.251,28587,1.0
63737,1535069462.987455,2018-08-23T20:11:02.987455,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,51976.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008587837219238281,3307.85946893692,0.002040195465087891,0.003636193468549126,172.27.224.250_172.27.224.251,28588,1.0
63738,1535069463.059141,2018-08-23T20:11:03.059141,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.0716860294342041,3307.9311549663544,0.009183883666992188,0.022251113957988906,172.27.224.250_172.27.224.70,30280,1.0
63739,1535069463.137708,2018-08-23T20:11:03.137708,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0785670280456543,3308.0097219944,0.017015886306762696,0.03087026411990967,172.27.224.250_172.27.224.70,30281,1.0
63740,1535069463.14666,2018-08-23T20:11:03.146660,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008952140808105469,3308.018674135208,0.017885613441467284,0.030465439279385984,172.27.224.250_172.27.224.70,30282,1.0
63741,1535069463.189737,2018-08-23T20:11:03.189737,TCP,172.27.224.251,172.27.224.250,51976.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.04307699203491211,3308.061751127243,0.022168707847595216,0.030719681029521245,172.27.224.250_172.27.224.251,28589,1.0
63742,1535069463.355568,2018-08-23T20:11:03.355568,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.1658308506011963,3308.2275819778442,0.03872699737548828,0.05365508319233088,172.27.224.250_172.27.224.70,30283,1.0
