timestamp,length,protocol,src_ip,dst_ip,src_port,dst_port
1535047540.024894,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047540.025143,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047540.025391,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047540.025638,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047540.025892,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047540.026141,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047540.026388,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047540.03458,60,TCP,172.27.224.250,172.27.224.251,502.0,53030.0
1535047540.044198,60,TCP,172.27.224.250,172.27.224.251,502.0,53030.0
1535047540.045046,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53030.0
1535047540.154729,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047540.247314,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047540.249069,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047540.254366,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047540.384335,64,STP,,,,
1535047540.466724,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047540.561005,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047540.564885,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047540.778729,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047540.873216,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047540.884229,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047541.090701,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047541.184897,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047541.194887,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047541.402715,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047541.462643,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047541.472909,60,TCP,172.27.224.250,172.27.224.251,502.0,53030.0
1535047541.473763,60,TCP,172.27.224.250,172.27.224.251,502.0,53030.0
1535047541.473766,60,TCP,172.27.224.251,172.27.224.250,53030.0,502.0
1535047541.473942,60,TCP,172.27.224.250,172.27.224.251,502.0,53030.0
1535047541.482924,60,TCP,172.27.224.250,172.27.224.251,502.0,53030.0
1535047541.49695,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047541.504898,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047541.714696,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047541.730269,60,ARP,,,,
1535047541.732792,64,ARP,,,,
1535047541.808932,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047541.814229,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047542.026686,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047542.120885,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047542.124879,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047542.338687,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047542.384322,64,STP,,,,
1535047542.432885,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047542.444231,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047542.6507,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047542.744992,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047542.754887,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047542.910418,60,ARP,,,,
1535047542.912818,64,ARP,,,,
1535047542.912824,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.923098,60,TCP,172.27.224.250,172.27.224.251,502.0,53031.0
1535047542.923102,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.924215,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.924438,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.92469,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.924939,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.925186,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.925435,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.925681,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.925936,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.926183,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.926432,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.926679,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.926937,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047542.93457,60,TCP,172.27.224.250,172.27.224.251,502.0,53031.0
1535047542.945204,60,TCP,172.27.224.250,172.27.224.251,502.0,53031.0
1535047542.946055,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53031.0
1535047542.962664,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047543.057427,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047543.064912,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047543.148251,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047543.274676,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047543.369089,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047543.37426,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047543.586703,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047543.680886,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047543.684919,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047543.883067,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047543.992872,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047544.004307,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047544.210689,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047544.304865,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047544.314925,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047544.363125,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047544.372963,60,TCP,172.27.224.250,172.27.224.251,502.0,53031.0
1535047544.373812,60,TCP,172.27.224.250,172.27.224.251,502.0,53031.0
1535047544.373815,60,TCP,172.27.224.251,172.27.224.250,53031.0,502.0
1535047544.373985,60,TCP,172.27.224.250,172.27.224.251,502.0,53031.0
1535047544.382965,60,TCP,172.27.224.250,172.27.224.251,502.0,53031.0
1535047544.38437,64,STP,,,,
1535047544.522689,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047544.616847,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047544.624928,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047544.834645,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047544.929003,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047544.934268,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047545.146627,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047545.240841,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047545.244905,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047545.44305,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047545.552806,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047545.564252,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047545.770647,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047545.810943,60,ARP,,,,
1535047545.812888,64,ARP,,,,
1535047545.812894,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.82313,60,TCP,172.27.224.250,172.27.224.251,502.0,53032.0
1535047545.823134,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.823677,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.823924,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.824173,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.824422,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.824672,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.824921,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.825169,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.825415,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.825668,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.825916,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.826167,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.826413,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047545.835509,60,TCP,172.27.224.250,172.27.224.251,502.0,53032.0
1535047545.843968,60,TCP,172.27.224.250,172.27.224.251,502.0,53032.0
1535047545.844815,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53032.0
1535047545.864895,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047545.874273,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047546.047051,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047546.082616,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047546.176821,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047546.184951,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047546.384269,64,STP,,,,
1535047546.394622,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047546.48881,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047546.494307,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047546.706639,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047546.800992,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047546.804966,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047547.018624,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047547.113661,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047547.124328,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047547.262666,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047547.27304,60,TCP,172.27.224.250,172.27.224.251,502.0,53032.0
1535047547.274276,60,TCP,172.27.224.250,172.27.224.251,502.0,53032.0
1535047547.27428,60,TCP,172.27.224.251,172.27.224.250,53032.0,502.0
1535047547.274442,60,TCP,172.27.224.250,172.27.224.251,502.0,53032.0
1535047547.283011,60,TCP,172.27.224.250,172.27.224.251,502.0,53032.0
1535047547.330611,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047547.424905,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047547.434947,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047547.642628,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047547.736931,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047547.74432,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047547.954613,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047548.048976,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047548.054983,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047548.266601,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047548.360998,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047548.364289,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047548.384367,64,STP,,,,
1535047548.563,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047548.672761,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047548.684986,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047548.711503,60,ARP,,,,
1535047548.712893,64,ARP,,,,
1535047548.712898,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.723136,60,TCP,172.27.224.250,172.27.224.251,502.0,53033.0
1535047548.72314,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.724237,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.724472,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.724712,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.724961,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.725208,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.725461,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.725709,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.725959,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.726206,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.726459,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.726706,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.726955,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047548.734675,60,TCP,172.27.224.250,172.27.224.251,502.0,53033.0
1535047548.744311,60,TCP,172.27.224.250,172.27.224.251,502.0,53033.0
1535047548.745169,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53033.0
1535047548.89061,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047548.94737,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047549.000338,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047549.004334,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047549.218199,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047549.312347,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047549.315028,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047549.514585,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047549.624537,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047549.634343,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047549.842194,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047549.936375,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047549.945036,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047550.154157,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047550.16322,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047550.173037,60,TCP,172.27.224.250,172.27.224.251,502.0,53033.0
1535047550.173905,60,TCP,172.27.224.250,172.27.224.251,502.0,53033.0
1535047550.173909,60,TCP,172.27.224.251,172.27.224.250,53033.0,502.0
1535047550.174074,60,TCP,172.27.224.250,172.27.224.251,502.0,53033.0
1535047550.183063,60,TCP,172.27.224.250,172.27.224.251,502.0,53033.0
1535047550.248339,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047550.254992,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047550.384347,64,STP,,,,
1535047550.466194,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047550.560501,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047550.564326,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047550.778147,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047550.872379,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047550.87497,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047551.074567,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047551.184818,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047551.19436,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047551.402151,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047551.496367,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047551.504984,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047551.611019,60,ARP,,,,
1535047551.612936,64,ARP,,,,
1535047551.61294,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.623192,60,TCP,172.27.224.250,172.27.224.251,502.0,53034.0
1535047551.623197,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.623733,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.623977,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.62423,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.624479,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.624724,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.624973,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.625226,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.625474,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.625722,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.625971,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.626219,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.626472,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047551.634748,60,TCP,172.27.224.250,172.27.224.251,502.0,53034.0
1535047551.644063,60,TCP,172.27.224.250,172.27.224.251,502.0,53034.0
1535047551.644895,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53034.0
1535047551.714109,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047551.824066,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047551.83437,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047551.847077,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047552.041739,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047552.135981,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047552.145021,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047552.353738,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047552.384293,64,STP,,,,
1535047552.447916,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047552.454386,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047552.65013,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047552.760017,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047552.765082,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047552.977705,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047553.062663,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047553.063043,60,TCP,172.27.224.250,172.27.224.251,502.0,53034.0
1535047553.063901,60,TCP,172.27.224.250,172.27.224.251,502.0,53034.0
1535047553.063902,60,TCP,172.27.224.251,172.27.224.250,53034.0,502.0
1535047553.064098,60,TCP,172.27.224.250,172.27.224.251,502.0,53034.0
1535047553.072174,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047553.073092,60,TCP,172.27.224.250,172.27.224.251,502.0,53034.0
1535047553.075037,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047553.289719,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047553.384041,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047553.394345,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047553.601718,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047553.695865,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047553.705053,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047553.913687,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047554.00788,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047554.014357,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047554.225697,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047554.319934,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047554.325043,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047554.384216,64,STP,,,,
1535047554.501223,60,ARP,,,,
1535047554.502955,64,ARP,,,,
1535047554.50296,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.513233,60,TCP,172.27.224.250,172.27.224.251,502.0,53035.0
1535047554.513237,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.513951,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.514191,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.51444,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.514687,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.514941,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.515188,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.515437,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.515685,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.515938,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.516186,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.516436,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.516685,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.522058,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047554.524739,60,TCP,172.27.224.250,172.27.224.251,502.0,53035.0
1535047554.535364,60,TCP,172.27.224.250,172.27.224.251,502.0,53035.0
1535047554.536205,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53035.0
1535047554.632729,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047554.635059,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047554.738403,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047554.83406,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047554.943923,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047554.954436,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047555.161677,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047555.255947,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047555.265089,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047555.473679,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047555.567888,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047555.574422,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047555.785656,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047555.880285,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047555.885131,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047555.952904,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047555.963123,60,TCP,172.27.224.250,172.27.224.251,502.0,53035.0
1535047555.963966,60,TCP,172.27.224.250,172.27.224.251,502.0,53035.0
1535047555.963968,60,TCP,172.27.224.251,172.27.224.250,53035.0,502.0
1535047555.964161,60,TCP,172.27.224.250,172.27.224.251,502.0,53035.0
1535047555.973142,60,TCP,172.27.224.250,172.27.224.251,502.0,53035.0
1535047556.097665,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047556.191846,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047556.195076,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047556.384375,64,STP,,,,
1535047556.409663,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047556.504002,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047556.514414,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047556.721643,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047556.815858,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047556.82509,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047557.033633,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047557.12787,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047557.13438,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047557.345613,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047557.400747,60,ARP,,,,
1535047557.403046,64,ARP,,,,
1535047557.403052,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.413315,60,TCP,172.27.224.250,172.27.224.251,502.0,53036.0
1535047557.413321,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.414531,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.414766,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.415014,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.415262,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.41551,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.415762,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.416012,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.416259,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.416509,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.416759,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.417013,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.41728,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.425669,60,TCP,172.27.224.250,172.27.224.251,502.0,53036.0
1535047557.434125,60,TCP,172.27.224.250,172.27.224.251,502.0,53036.0
1535047557.434959,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53036.0
1535047557.44003,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047557.444455,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535047557.637215,60,TCP,172.27.224.251,172.27.224.250,53036.0,502.0
1535047557.642033,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047557.751829,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535047557.75511,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
