packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
52268,1535068882,2018-08-23T20:01:21.861306,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000248909,2726.73332,0.092153096,0.187599342,172.27.224.250_172.27.224.70,24674,1
52269,1535068882,2018-08-23T20:01:21.861693,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000386953,2726.733707,0.05319829,0.156813336,172.27.224.250_172.27.224.70,24675,1
52270,1535068882,2018-08-23T20:01:21.861816,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.000123024,2726.73383,0.053209496,0.156809117,172.27.224.250_172.27.224.70,24676,1
52271,1535068882,2018-08-23T20:01:21.862032,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000216007,2726.734046,0.003313303,0.006019006,172.27.224.250_172.27.224.70,24677,1
52272,1535068882,2018-08-23T20:01:21.862355,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000323057,2726.734369,0.001780105,0.004205446,172.27.224.250_172.27.224.70,24678,1
52273,1535068882,2018-08-23T20:01:21.862423,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,6.79E-05,2726.734437,0.001557589,0.004234058,172.27.224.250_172.27.224.70,24679,1
52274,1535068882,2018-08-23T20:01:21.862730,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000307083,2726.734744,0.001582098,0.004225138,172.27.224.250_172.27.224.70,24680,1
52275,1535068882,2018-08-23T20:01:21.863056,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000325918,2726.73507,0.000254583,0.000135648,172.27.224.250_172.27.224.70,24681,1
52276,1535068882,2018-08-23T20:01:21.863105,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,4.91E-05,2726.735119,0.000212002,0.000125227,172.27.224.250_172.27.224.70,24682,1
52277,1535068882,2018-08-23T20:01:21.869238,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006132841,2726.741252,0.000818086,0.001870962,172.27.224.250_172.27.224.70,24683,1
52278,1535068882,2018-08-23T20:01:21.869645,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000407219,2726.741659,0.000833917,0.001866275,172.27.224.250_172.27.224.70,24684,1
52279,1535068882,2018-08-23T20:01:21.869673,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,2.79E-05,2726.741687,0.000798011,0.001879239,172.27.224.250_172.27.224.70,24685,1
52280,1535068882,2018-08-23T20:01:21.869968,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000294924,2726.741982,0.000815201,0.001873155,172.27.224.250_172.27.224.70,24686,1
52281,1535068882,2018-08-23T20:01:21.870314,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000345945,2726.742328,0.000828195,0.001868982,172.27.224.250_172.27.224.70,24687,1
52282,1535068882,2018-08-23T20:01:21.870436,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.00012207,2726.74245,0.000808096,0.001876085,172.27.224.250_172.27.224.70,24688,1
52283,1535068882,2018-08-23T20:01:21.870691,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000255108,2726.742705,0.000826812,0.001868801,172.27.224.250_172.27.224.70,24689,1
52284,1535068882,2018-08-23T20:01:21.871020,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000329018,2726.743034,0.000829005,0.001868136,172.27.224.250_172.27.224.70,24690,1
52285,1535068882,2018-08-23T20:01:21.871130,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.000109911,2726.743144,0.000807405,0.001875832,172.27.224.250_172.27.224.70,24691,1
52286,1535068882,2018-08-23T20:01:21.871338,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000207901,2726.743352,0.000823283,0.001869361,172.27.224.250_172.27.224.70,24692,1
52287,1535068882,2018-08-23T20:01:21.871706,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000368118,2726.74372,0.000246811,0.00012612,172.27.224.250_172.27.224.70,24693,1
52288,1535068882,2018-08-23T20:01:21.871805,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,9.89E-05,2726.743819,0.000215983,0.000120086,172.27.224.250_172.27.224.70,24694,1
52289,1535068882,2018-08-23T20:01:21.874326,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.002521038,2726.74634,0.000465298,0.000729239,172.27.224.250_172.27.224.70,24695,1
52290,1535068882,2018-08-23T20:01:21.874746,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000420094,2726.74676,0.000477815,0.000727061,172.27.224.250_172.27.224.70,24696,1
52291,1535068882,2018-08-23T20:01:21.874869,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.000123024,2726.746883,0.000455523,0.000734928,172.27.224.250_172.27.224.70,24697,1
52292,1535068882,2018-08-23T20:01:21.917201,TCP,172.27.224.251,172.27.224.250,51775,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.042331934,2726.789215,0.004676509,0.013250646,172.27.224.250_172.27.224.251,23557,1
52293,1535068882,2018-08-23T20:01:21.926974,TCP,172.27.224.250,172.27.224.251,502,51775,0,,,,,,,,,,,60,0,1,0,Unknown,0.009773016,2726.798988,0.0056283,0.0132396,172.27.224.250_172.27.224.251,23558,1
52294,1535068882,2018-08-23T20:01:21.927850,TCP,172.27.224.250,172.27.224.251,502,51775,0,,,,,,,,,,,60,0,1,0,Unknown,0.00087595,2726.799864,0.005682993,0.013216385,172.27.224.250_172.27.224.251,23559,1
52295,1535068882,2018-08-23T20:01:21.927854,TCP,172.27.224.251,172.27.224.250,51775,502,0,,,,,,,,,,,60,1,0,0,Unknown,4.05E-06,2726.799868,0.005672407,0.013221386,172.27.224.250_172.27.224.251,23560,1
52296,1535068882,2018-08-23T20:01:21.928016,TCP,172.27.224.250,172.27.224.251,502,51775,0,,,,,,,,,,,60,0,1,0,Unknown,0.000161886,2726.80003,0.005667806,0.013223507,172.27.224.250_172.27.224.251,23561,1
52297,1535068882,2018-08-23T20:01:21.936998,TCP,172.27.224.250,172.27.224.251,502,51775,0,,,,,,,,,,,60,0,1,0,Unknown,0.008981943,2726.809012,0.006529188,0.013120075,172.27.224.250_172.27.224.251,23562,1
52298,1535068882,2018-08-23T20:01:21.938916,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.001918077,2726.81093,0.006711102,0.013033336,172.27.224.250_172.27.224.70,24698,1
52299,1535068882,2018-08-23T20:01:21.948915,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009999037,2726.820929,0.007458901,0.012980638,172.27.224.250_172.27.224.70,24699,1
52300,1535068882,2018-08-23T20:01:22.156460,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.207545042,2727.028474,0.028171396,0.064300784,172.27.224.250_172.27.224.70,24700,1
52301,1535068882,2018-08-23T20:01:22.200226,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.043766022,2727.07224,0.032535696,0.063663462,None_None,3742,
52302,1535068882,2018-08-23T20:01:22.250652,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.050426006,2727.122666,0.033345103,0.063853019,172.27.224.250_172.27.224.70,24701,1
52303,1535068882,2018-08-23T20:01:22.258272,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007619858,2727.130286,0.033129787,0.063944902,172.27.224.250_172.27.224.70,24702,1
52304,1535068882,2018-08-23T20:01:22.313650,UDP,172.27.224.70,255.255.255.255,,,,,,,,,,,,,,82,0,0,0,Unknown,0.05537796,2727.185664,0.038579988,0.063208806,172.27.224.70_255.255.255.255,59,
52305,1535068882,2018-08-23T20:01:22.468457,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.154807091,2727.340471,0.054060292,0.071166797,172.27.224.250_172.27.224.70,24703,1
52306,1535068883,2018-08-23T20:01:22.562943,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094485998,2727.434957,0.063492703,0.06945975,172.27.224.250_172.27.224.70,24704,1
52307,1535068883,2018-08-23T20:01:22.568933,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005990028,2727.440947,0.063193512,0.069726571,172.27.224.250_172.27.224.70,24705,1
52308,1535068883,2018-08-23T20:01:22.780448,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.21151495,2727.652462,0.084153199,0.080005303,172.27.224.250_172.27.224.70,24706,1
52309,1535068883,2018-08-23T20:01:22.874975,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094527006,2727.746989,0.092605996,0.075646778,172.27.224.250_172.27.224.70,24707,1
52310,1535068883,2018-08-23T20:01:22.878273,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003298044,2727.750287,0.072181296,0.068390348,172.27.224.250_172.27.224.70,24708,1
52311,1535068883,2018-08-23T20:01:23.092469,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.214195967,2727.964483,0.089224291,0.080657892,172.27.224.250_172.27.224.70,24709,1
52312,1535068883,2018-08-23T20:01:23.186829,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094360113,2728.058843,0.093617702,0.079497945,172.27.224.250_172.27.224.70,24710,1
52313,1535068883,2018-08-23T20:01:23.198917,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.012087822,2728.070931,0.094064498,0.078971728,172.27.224.250_172.27.224.70,24711,1
52314,1535068883,2018-08-23T20:01:23.364983,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.16606617,2728.236997,0.105133319,0.080685404,None_None,3743,
52315,1535068883,2018-08-23T20:01:23.366934,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.001950979,2728.238948,0.089847708,0.084612727,None_None,3744,
52316,1535068883,2018-08-23T20:01:23.366941,TCP,172.27.224.251,172.27.224.250,51776,502,0,,,,,,,,,,,60,1,0,0,Unknown,6.91E-06,2728.238955,0.080399799,0.089188344,172.27.224.250_172.27.224.251,23563,1
52317,1535068883,2018-08-23T20:01:23.377128,TCP,172.27.224.250,172.27.224.251,502,51776,0,,,,,,,,,,,60,0,1,0,Unknown,0.010186911,2728.249142,0.080819488,0.088808359,172.27.224.250_172.27.224.251,23564,1
52318,1535068883,2018-08-23T20:01:23.377135,TCP,172.27.224.251,172.27.224.250,51776,502,0,,,,,,,,,,,60,1,0,0,Unknown,7.15E-06,2728.249149,0.059668708,0.078851545,172.27.224.250_172.27.224.251,23565,1
52319,1535068883,2018-08-23T20:01:23.377688,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000552893,2728.249702,0.050271297,0.079829374,172.27.224.250_172.27.224.251,23566,1
52320,1535068883,2018-08-23T20:01:23.377912,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000224113,2728.249926,0.049963903,0.080035999,172.27.224.250_172.27.224.251,23567,1
52321,1535068883,2018-08-23T20:01:23.378158,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000246048,2728.250172,0.028568912,0.056346239,172.27.224.250_172.27.224.251,23568,1
52322,1535068883,2018-08-23T20:01:23.378413,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000254869,2728.250427,0.019158387,0.051813459,172.27.224.250_172.27.224.251,23569,1
52323,1535068883,2018-08-23T20:01:23.378660,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247002,2728.250674,0.017974305,0.052127342,172.27.224.250_172.27.224.251,23570,1
52324,1535068883,2018-08-23T20:01:23.378908,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,2728.250922,0.001392484,0.003141008,172.27.224.250_172.27.224.251,23571,1
52325,1535068883,2018-08-23T20:01:23.379156,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000248194,2728.25117,0.001222205,0.003153497,172.27.224.250_172.27.224.251,23572,1
52326,1535068883,2018-08-23T20:01:23.379408,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.00025177,2728.251422,0.001246691,0.003143949,172.27.224.250_172.27.224.251,23573,1
52327,1535068883,2018-08-23T20:01:23.379657,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000249147,2728.251671,0.000252914,0.000129685,172.27.224.250_172.27.224.251,23574,1
52328,1535068883,2018-08-23T20:01:23.379903,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000246048,2728.251917,0.000276804,9.74E-05,172.27.224.250_172.27.224.251,23575,1
52329,1535068883,2018-08-23T20:01:23.380150,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247002,2728.252164,0.000246215,8.24E-06,172.27.224.250_172.27.224.251,23576,1
52330,1535068883,2018-08-23T20:01:23.380407,TCP,172.27.224.251,172.27.224.250,51776,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000257015,2728.252421,0.000249505,3.82E-06,172.27.224.250_172.27.224.251,23577,1
52331,1535068883,2018-08-23T20:01:23.388698,TCP,172.27.224.250,172.27.224.251,502,51776,0,,,,,,,,,,,60,0,1,0,Unknown,0.008291006,2728.260712,0.001054001,0.002542827,172.27.224.250_172.27.224.251,23578,1
52332,1535068883,2018-08-23T20:01:23.398023,TCP,172.27.224.250,172.27.224.251,502,51776,0,,,,,,,,,,,60,0,1,0,Unknown,0.009324789,2728.270037,0.001960993,0.003616854,172.27.224.250_172.27.224.251,23579,1
52333,1535068883,2018-08-23T20:01:23.398860,Modbus/TCP,172.27.224.250,172.27.224.251,502,51776,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.000837088,2728.270874,0.002020001,0.003590501,172.27.224.250_172.27.224.251,23580,1
52334,1535068883,2018-08-23T20:01:23.404413,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.005553007,2728.276427,0.002550507,0.003690121,172.27.224.250_172.27.224.70,24712,1
52335,1535068883,2018-08-23T20:01:23.499834,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.095421076,2728.371848,0.012067795,0.029507828,172.27.224.250_172.27.224.70,24713,1
52336,1535068884,2018-08-23T20:01:23.508350,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008515835,2728.380364,0.012894201,0.029254773,172.27.224.250_172.27.224.70,24714,1
52337,1535068884,2018-08-23T20:01:23.601069,TCP,172.27.224.251,172.27.224.250,51776,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.092719078,2728.473083,0.022141194,0.038092899,172.27.224.250_172.27.224.251,23581,1
52338,1535068884,2018-08-23T20:01:23.716444,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.115375042,2728.588458,0.033654094,0.047078309,172.27.224.250_172.27.224.70,24715,1
52339,1535068884,2018-08-23T20:01:23.810905,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094460964,2728.682919,0.04307549,0.049036403,172.27.224.250_172.27.224.70,24716,1
52340,1535068884,2018-08-23T20:01:23.819005,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008100033,2728.691019,0.043859792,0.048333137,172.27.224.250_172.27.224.70,24717,1
52341,1535068884,2018-08-23T20:01:24.028424,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.209419012,2728.900438,0.063972592,0.069221302,172.27.224.250_172.27.224.70,24718,1
52342,1535068884,2018-08-23T20:01:24.123396,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094971895,2728.99541,0.072537303,0.066970416,172.27.224.250_172.27.224.70,24719,1
52343,1535068884,2018-08-23T20:01:24.128322,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.004925966,2729.000336,0.072946191,0.066494804,172.27.224.250_172.27.224.70,24720,1
52344,1535068884,2018-08-23T20:01:24.200200,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.071878195,2729.072214,0.07957871,0.062194521,None_None,3745,
52345,1535068884,2018-08-23T20:01:24.340417,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.140216827,2729.212431,0.084058285,0.065011761,172.27.224.250_172.27.224.70,24721,1
52346,1535068884,2018-08-23T20:01:24.435129,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094712019,2729.307143,0.092677903,0.059350768,172.27.224.250_172.27.224.70,24722,1
52347,1535068884,2018-08-23T20:01:24.438980,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003851175,2729.310994,0.083791113,0.06566164,172.27.224.250_172.27.224.70,24723,1
52348,1535068885,2018-08-23T20:01:24.605725,DHCPv6,,,,,,,,,,,,,,,,146,0,0,0,Unknown,0.166744947,2729.477739,0.088928103,0.070255855,None_None,3746,
52349,1535068885,2018-08-23T20:01:24.652411,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.046685934,2729.524425,0.0841506,0.071452011,172.27.224.250_172.27.224.70,24724,1
52350,1535068885,2018-08-23T20:01:24.746982,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094571114,2729.618996,0.092797709,0.066270224,172.27.224.250_172.27.224.70,24725,1
52351,1535068885,2018-08-23T20:01:24.758304,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011322021,2729.630318,0.072988009,0.056410401,172.27.224.250_172.27.224.70,24726,1
52352,1535068885,2018-08-23T20:01:24.816614,TCP,172.27.224.251,172.27.224.250,51776,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.058309793,2729.688628,0.069321799,0.056012844,172.27.224.250_172.27.224.251,23582,1
52353,1535068885,2018-08-23T20:01:24.817019,TCP,172.27.224.250,172.27.224.251,502,51776,0,,,,,,,,,,,60,0,1,0,Unknown,0.000405073,2729.689033,0.06886971,0.056605453,172.27.224.250_172.27.224.251,23583,1
52354,1535068885,2018-08-23T20:01:24.818298,TCP,172.27.224.250,172.27.224.251,502,51776,0,,,,,,,,,,,60,0,1,0,Unknown,0.001279116,2729.690312,0.061809802,0.060459914,172.27.224.250_172.27.224.251,23584,1
52355,1535068885,2018-08-23T20:01:24.818302,TCP,172.27.224.251,172.27.224.250,51776,502,0,,,,,,,,,,,60,1,0,0,Unknown,3.81E-06,2729.690316,0.047788501,0.05637667,172.27.224.250_172.27.224.251,23585,1
52356,1535068885,2018-08-23T20:01:24.818452,TCP,172.27.224.250,172.27.224.251,502,51776,0,,,,,,,,,,,60,0,1,0,Unknown,0.000149965,2729.690466,0.038332295,0.055556153,172.27.224.250_172.27.224.251,23586,1
52357,1535068885,2018-08-23T20:01:24.827023,TCP,172.27.224.250,172.27.224.251,502,51776,0,,,,,,,,,,,60,0,1,0,Unknown,0.008571148,2729.699037,0.038804293,0.055249862,172.27.224.250_172.27.224.251,23587,1
52358,1535068885,2018-08-23T20:01:24.980012,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.152988911,2729.852026,0.037428689,0.051772278,172.27.224.250_172.27.224.70,24727,1
52359,1535068885,2018-08-23T20:01:25.058941,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.078928947,2729.930955,0.04065299,0.053391564,172.27.224.250_172.27.224.70,24728,1
52360,1535068885,2018-08-23T20:01:25.068971,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.010030031,2729.940985,0.032198882,0.050521518,172.27.224.250_172.27.224.70,24729,1
52361,1535068885,2018-08-23T20:01:25.276389,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.207417965,2730.148403,0.051808476,0.074081289,172.27.224.250_172.27.224.70,24730,1
52362,1535068885,2018-08-23T20:01:25.371460,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.095071077,2730.243474,0.055484605,0.075341137,172.27.224.250_172.27.224.70,24731,1
52363,1535068885,2018-08-23T20:01:25.378340,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006880045,2730.250354,0.056132102,0.074841342,172.27.224.250_172.27.224.70,24732,1
52364,1535068885,2018-08-23T20:01:25.495329,BROWSER,172.27.224.70,172.27.224.255,,,,,,,,,,,,,,217,0,0,0,Unknown,0.116988897,2730.367343,0.06770308,0.074361626,172.27.224.255_172.27.224.70,83,
52365,1535068885,2018-08-23T20:01:25.499981,BROWSER,172.27.224.70,172.27.224.255,,,,,,,,,,,,,,243,0,0,0,Unknown,0.004652023,2730.371995,0.068167901,0.073904553,172.27.224.255_172.27.224.70,84,
52366,1535068886,2018-08-23T20:01:25.514955,BROWSER,172.27.224.70,172.27.224.255,,,,,,,,,,,,,,243,0,0,0,Unknown,0.014974117,2730.386969,0.069650316,0.07252441,172.27.224.255_172.27.224.70,85,
52367,1535068886,2018-08-23T20:01:25.588411,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.073456049,2730.460425,0.076138806,0.069282774,172.27.224.250_172.27.224.70,24733,1
52368,1535068886,2018-08-23T20:01:25.682959,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094547987,2730.554973,0.070294714,0.064370757,172.27.224.250_172.27.224.70,24734,1
52369,1535068886,2018-08-23T20:01:25.688977,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006017923,2730.560991,0.063003612,0.067344639,172.27.224.250_172.27.224.70,24735,1
52370,1535068886,2018-08-23T20:01:25.822454,ICMPv6,,,,,,,,,,,,,,,,70,0,0,0,Unknown,0.133476973,2730.694468,0.075348306,0.067867586,None_None,3747,
52371,1535068886,2018-08-23T20:01:25.900408,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.077954054,2730.772422,0.062401915,0.049824568,172.27.224.250_172.27.224.70,24736,1
52372,1535068886,2018-08-23T20:01:25.996500,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.096091986,2730.868514,0.062504005,0.049899934,172.27.224.250_172.27.224.70,24737,1
52373,1535068886,2018-08-23T20:01:25.998326,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.001826048,2730.87034,0.061998606,0.0505473,172.27.224.250_172.27.224.70,24738,1
52374,1535068886,2018-08-23T20:01:26.200363,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.202036858,2731.072377,0.070503402,0.065708726,None_None,3748,
52375,1535068886,2018-08-23T20:01:26.212379,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.012016058,2731.084393,0.071239805,0.064925318,172.27.224.250_172.27.224.70,24739,1
52376,1535068886,2018-08-23T20:01:26.255173,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.042793989,2731.127187,0.074021792,0.06280801,None_None,3749,
52377,1535068886,2018-08-23T20:01:26.256955,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.00178194,2731.128969,0.066854382,0.066839919,None_None,3750,
52378,1535068886,2018-08-23T20:01:26.256961,TCP,172.27.224.251,172.27.224.250,51777,502,0,,,,,,,,,,,60,1,0,0,Unknown,6.20E-06,2731.128975,0.057400203,0.069134412,172.27.224.250_172.27.224.251,23588,1
52379,1535068886,2018-08-23T20:01:26.267221,TCP,172.27.224.250,172.27.224.251,502,51777,0,,,,,,,,,,,60,0,1,0,Unknown,0.010259867,2731.139235,0.057824397,0.068796298,172.27.224.250_172.27.224.251,23589,1
